1264102025	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			EST	ESTONIAN	EST								1	150	150	15	4	-7.2	6	1	6	-5.63380281690141	1	Russia	RS	RS		60	100	RS	4	Vaindloo, Läe-Virumaa, Estonia	EN	EN08		59.8142	26.3619	-2626187	4	Vaindloo, Läe-Virumaa, Estonia	EN	EN08		59.8142	26.3619	-2626187	20250919170000	https://indianexpress.com/shorts/world/i-like-tiktok-it-helped-get-me-elected-trump-xi-discuss-deal-10259877-2/
1264102026	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			EST	ESTONIA	EST								1	150	150	15	4	-7.2	2	1	2	-5.63380281690141	1	Russia	RS	RS		60	100	RS	4	Vaindloo, Läe-Virumaa, Estonia	EN	EN08		59.8142	26.3619	-2626187	1	Russia	RS	RS		60	100	RS	20250919170000	https://indianexpress.com/shorts/world/i-like-tiktok-it-helped-get-me-elected-trump-xi-discuss-deal-10259877-2/
1264102027	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	2	1	2	-8.17438692098093	4	Vaindloo, Läe-Virumaa, Estonia	EN	EN08		59.8142	26.3619	-2626187	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919170000	https://news.az/news/nato-scrambles-to-intercept-russian-warplanes-breaching-estonian-airspace
1264102028	20250919	202509	2025	2025.7096	IGOWSTNATELI	NATO	WST	NAT				IGO	ELI		EUR	EUROPE	EUR								0	012	012	01	1	-0.4	3	1	3	-4.55212922173274	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Taiwan	TW	TW		24	121	TW	20250919170000	https://www.dailystar.co.uk/news/latest-news/uk-fears-west-come-bloody-35933743
1264102029	20250919	202509	2025	2025.7096	IND	NEW DELHI	IND																		1	0331	033	03	1	5.2	1	1	1	-6.96202531645569	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250919170000	https://www.newsx.com/india/analysing-the-implications-of-revocation-of-chabahar-sanctions-waiver-mea-74503/
1264102030	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND																		1	060	060	06	2	6.0	10	1	10	-4.03726708074534	0								0								0								20250919170000	https://economictimes.indiatimes.com/news/politics-and-nation/ec-refutes-rahul-gandhis-allegations-says-details-of-aland-applications-shared-with-karnataka-police/articleshow/124002359.cms
1264102031	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND																		1	060	060	06	2	6.0	3	1	3	-3.7037037037037	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	0								4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102032	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND																		1	060	060	06	2	6.0	2	1	2	-3.7037037037037	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102033	20250919	202509	2025	2025.7096	IND	NEW DELHI	IND																		1	090	090	09	2	-2.0	4	1	4	-5.14285714285714	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	0								4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102034	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND								COP	POLICE						COP			1	010	010	01	1	0.0	6	1	6	-3.7037037037037	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102035	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND								COP	POLICE						COP			1	010	010	01	1	0.0	4	1	4	-3.7037037037037	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102036	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND								COP	POLICE						COP			1	0841	084	08	2	7.0	8	1	8	-3.7037037037037	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102037	20250919	202509	2025	2025.7096	IND	KARNATAKA	IND								COP	POLICE						COP			1	0841	084	08	2	7.0	2	1	2	-3.7037037037037	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	4	Chandrapur, Maharashtra, India	IN	IN16	17763	19.95	79.3	-2092823	4	Rajura, Maharashtra, India	IN	IN16	17772	18.7	76.9333	-2088276	20250919170000	https://www.prokerala.com/news/articles/a1676726.html
1264102038	20250919	202509	2025	2025.7096	IND	HIMACHAL PRADESH	IND								EDU	SCHOOL						EDU			1	172	172	17	4	-5.0	10	1	10	-4.71014492753623	0								0								0								20250919170000	https://www.tribuneindia.com/news/himachal/himachal-pradesh-imposes-complete-mobile-phone-ban-during-school-hours/
1264102039	20250919	202509	2025	2025.7096	IND	BHARAT	IND								GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	1	1	1	6.33802816901408	4	Bhubaneswar, Orissa, India	IN	IN21	70219	20.2333	85.8333	-2091695	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20250919170000	https://pragativadi.com/massive-nasha-mukt-bharat-run-to-mark-pm-modis-birthday-in-bhubaneswar/
1264102040	20250919	202509	2025	2025.7096	IND	TRIPURA	IND								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	2	1	2	-2.92397660818714	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250919170000	https://indianexpress.com/article/india/tripura-assembly-pm-modi-rajnath-singh-operation-sindoor-10260113/
1264102041	20250919	202509	2025	2025.7096	IND	TRIPURA	IND								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	2	1	2	-2.92397660818714	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	1	Pakistan	PK	PK		30	70	PK	20250919170000	https://indianexpress.com/article/india/tripura-assembly-pm-modi-rajnath-singh-operation-sindoor-10260113/
1264102042	20250919	202509	2025	2025.7096	IND	TRIPURA	IND								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	2	1	2	-2.92397660818714	1	Pakistan	PK	PK		30	70	PK	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	1	Pakistan	PK	PK		30	70	PK	20250919170000	https://indianexpress.com/article/india/tripura-assembly-pm-modi-rajnath-singh-operation-sindoor-10260113/
1264102043	20250919	202509	2025	2025.7096	IND	GUJARAT	IND								GOV	THE PM						GOV			0	061	061	06	2	6.4	1	1	1	-0.363636363636363	5	Gujarat, Gujarat, India	IN	IN09	17650	23	72	-2096768	4	Surendranagar, Gujarat, India	IN	IN09	17650	22.7	71.6833	-2112258	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20250919170000	https://aninews.in/news/national/general-news/pm-modi-to-virtually-dedicate-mous-worth-rs-66000-crore-under-ministry-of-ports20250919211237/
1264102044	20250919	202509	2025	2025.7096	IND	UTTAR PRADESH	IND								GOV	CHIEF MINISTER						GOV			1	090	090	09	2	-2.0	4	1	4	3.01369863013698	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250919170000	https://www.prokerala.com/news/articles/a1676708.html
1264102045	20250919	202509	2025	2025.7096	IND	HARYANA	IND								JUD	HIGH COURT						JUD			1	010	010	01	1	0.0	2	1	2	-3.36	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20250919170000	https://www.tribuneindia.com/news/haryana/haryana-orders-doctors-to-write-prescriptions-in-capital-letters-to-prevent-medication-errors/
1264102046	20250919	202509	2025	2025.7096	IND	ASSAM	IND								MIL	SERVICEMEN						MIL			0	051	051	05	1	3.4	5	1	5	7.36543909348442	0								0								0								20250919170000	https://www.prokerala.com/news/articles/a1676725.html
1264102047	20250919	202509	2025	2025.7096	IND	TRIPURA	IND								MIL	ARMED FORCES						MIL			1	190	190	19	4	-10.0	4	1	4	-2.92397660818714	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250919170000	https://indianexpress.com/article/india/tripura-assembly-pm-modi-rajnath-singh-operation-sindoor-10260113/
1264102048	20250919	202509	2025	2025.7096	IND	TRIPURA	IND								MIL	ARMED FORCES						MIL			1	190	190	19	4	-10.0	2	1	2	-2.92397660818714	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250919170000	https://indianexpress.com/article/india/tripura-assembly-pm-modi-rajnath-singh-operation-sindoor-10260113/
1264102049	20250919	202509	2025	2025.7096	IND	MUMBAI	IND								THA	PHUKET	THA								1	1383	138	13	3	-7.0	2	1	2	-4.09356725146199	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	4	Phuket, Phuket, Thailand	TH	TH62	26915	7.83333	98.3833	-3253342	20250919170000	https://www.tribuneindia.com/news/india/bomb-threat-forces-indigo-flight-to-make-emergency-landing-in-chennai/
1264102050	20250919	202509	2025	2025.7096	INDCOP	JHARKHAND	IND					COP			IND	BIHAR	IND								1	090	090	09	2	-2.0	1	1	1	-5.14285714285714	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102051	20250919	202509	2025	2025.7096	INDCOP	JHARKHAND	IND					COP			IND	UTTAR PRADESH	IND								1	090	090	09	2	-2.0	2	1	2	-5.14285714285714	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102052	20250919	202509	2025	2025.7096	INDCOP	JHARKHAND	IND					COP			IND	UTTAR PRADESH	IND								1	090	090	09	2	-2.0	1	1	1	-5.14285714285714	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102053	20250919	202509	2025	2025.7096	INDCOP	JHARKHAND	IND					COP			IND	BIHAR	IND								1	090	090	09	2	-2.0	3	1	3	-5.14285714285714	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102054	20250919	202509	2025	2025.7096	INDCOP	JHARKHAND	IND					COP			IND	BIHAR	IND								1	090	090	09	2	-2.0	1	1	1	-5.14285714285714	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	20250919170000	https://www.prokerala.com/news/articles/a1676670.html
1264102055	20250919	202509	2025	2025.7096	INDELI	MANIPUR	IND					ELI			IND	MANIPUR	IND								1	111	111	11	3	-2.0	10	1	10	-13.0081300813008	0								0								0								20250919170000	https://pragativadi.com/two-assam-rifles-jawans-killed-four-injured-in-manipur-ambush/
1264102056	20250919	202509	2025	2025.7096	INDGOV	UTTAR PRADESH	IND					GOV													1	090	090	09	2	-2.0	2	1	2	3.01369863013698	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250919170000	https://www.prokerala.com/news/articles/a1676708.html
1264102057	20250919	202509	2025	2025.7096	INDGOVLAB	KARNATAKA	IND					GOV	LAB												0	010	010	01	1	0.0	5	1	5	-3.05343511450382	0								0								0								20250919170000	https://www.moneycontrol.com/news/india/you-may-need-to-register-your-maid-pay-up-to-5-welfare-fee-as-karnataka-plans-bill-for-domestic-workers-13562303.html
1264102058	20250919	202509	2025	2025.7096	INDGOVLAB	KARNATAKA	IND					GOV	LAB		LAB	WORKER						LAB			0	010	010	01	1	0.0	5	1	5	-3.05343511450382	0								0								0								20250919170000	https://www.moneycontrol.com/news/india/you-may-need-to-register-your-maid-pay-up-to-5-welfare-fee-as-karnataka-plans-bill-for-domestic-workers-13562303.html
1264102059	20250919	202509	2025	2025.7096	INDGOVLAB	KARNATAKA	IND					GOV	LAB		LAB	WORKER						LAB			0	0332	033	03	1	5.2	5	1	5	-3.05343511450382	0								0								0								20250919170000	https://www.moneycontrol.com/news/india/you-may-need-to-register-your-maid-pay-up-to-5-welfare-fee-as-karnataka-plans-bill-for-domestic-workers-13562303.html
1264102060	20250919	202509	2025	2025.7096	INDJUD	HARYANA	IND					JUD			JUD	HIGH COURT						JUD			1	010	010	01	1	0.0	2	1	2	-3.36	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20250919170000	https://www.tribuneindia.com/news/haryana/haryana-orders-doctors-to-write-prescriptions-in-capital-letters-to-prevent-medication-errors/
1264102061	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL																		0	012	012	01	1	-0.4	4	1	4	-6.1764705882353	5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	0								5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	20250919170000	https://www.echolive.ie/corknews/arid-41708813.html
1264102062	20250919	202509	2025	2025.7096	IRL	CORK	IRL																		1	015	015	01	1	0.0	10	1	10	-10.0840336134454	0								0								0								20250919170000	https://www.echolive.ie/corknews/arid-41708822.html
1264102063	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL																		1	017	017	01	1	0.0	4	1	4	-3.04761904761905	4	Donabate, County Fingal, Ireland	EI	EI35	18288	53.4872	-6.15194	-1502363	0								4	Donabate, County Fingal, Ireland	EI	EI35	18288	53.4872	-6.15194	-1502363	20250919170000	https://www.rte.ie/news/2025/0919/1534394-post-mortem-donabate/
1264102064	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL																		1	017	017	01	1	0.0	4	1	4	-3.04761904761905	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.rte.ie/news/2025/0919/1534394-post-mortem-donabate/
1264102065	20250919	202509	2025	2025.7096	IRL	IRISH	IRL																		0	022	022	02	1	3.2	6	1	6	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Hillsborough Castle, Lisburn, United Kingdom	UK	UKS5	40158	54.4333	-6.08333	-2598736	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102066	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL																		1	042	042	04	1	1.9	2	1	2	6.46551724137931	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	0								5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102067	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL																		0	051	051	05	1	3.4	4	1	4	-6.1764705882353	5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	0								5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	20250919170000	https://www.echolive.ie/corknews/arid-41708813.html
1264102068	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								COP	STATE PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-9.79899497487433	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.eastbaytimes.com/2025/09/19/four-sentenced-for-killing-oakland-man-in-rv-robbery-shootout/
1264102069	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	4	1	4	-3.42587123449498	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102070	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	6	1	6	2.74725274725275	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://rocksound.tv/news/watch-biffy-clyro-cover-golden-from-kpop-demon-hunters
1264102071	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	2.74725274725275	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://rocksound.tv/news/watch-biffy-clyro-cover-golden-from-kpop-demon-hunters
1264102072	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	2.74725274725275	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250919170000	https://rocksound.tv/news/watch-biffy-clyro-cover-golden-from-kpop-demon-hunters
1264102073	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	8	1	8	6.46551724137931	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	1	United Kingdom	UK	UK		54	-4	UK	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102074	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	6.46551724137931	1	Ukraine	UP	UP		49	32	UP	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102075	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	8	1	8	6.46551724137931	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	1	United Kingdom	UK	UK		54	-4	UK	1	Ukraine	UP	UP		49	32	UP	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102076	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	6.46551724137931	1	Ukraine	UP	UP		49	32	UP	5	Waterford City, Waterford City, Ireland	EI	EI41	18306	52.2418	-7.10843	10934245	1	Ukraine	UP	UP		49	32	UP	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102077	20250919	202509	2025	2025.7096	IRL	IRISH	IRL								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	4	1	4	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102078	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	4	1	4	-3.42587123449498	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102079	20250919	202509	2025	2025.7096	IRL	IRISH	IRL								GBR	UNITED KINGDOM	GBR								0	090	090	09	2	-2.0	1	1	1	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102080	20250919	202509	2025	2025.7096	IRL	IRISH	IRL								GBR	UNITED KINGDOM	GBR								0	090	090	09	2	-2.0	1	1	1	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102081	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBRCOP	BRITISH	GBR					COP			1	043	043	04	1	2.8	4	1	4	6.46551724137931	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102082	20250919	202509	2025	2025.7096	IRL	WATERFORD	IRL								GBRGOV	BRITISH	GBR					GOV			1	043	043	04	1	2.8	6	1	6	6.46551724137931	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919170000	https://www.waterford-news.ie/news/deputy-british-ambassador-visits-waterford-to-strengthen-regional-ties_arid-71379.html
1264102083	20250919	202509	2025	2025.7096	IRL	IRISH	IRL								IRLGOV	IRELAND	IRL					GOV			0	036	036	03	1	4.0	3	1	2	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102084	20250919	202509	2025	2025.7096	IRL	IRISH	IRL								IRLGOV	IRELAND	IRL					GOV			0	036	036	03	1	4.0	1	1	1	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
