1271904212	20241101	202411	2024	2024.8247	ITAJUD	MILAN	ITA					JUD			BUS	COMPANY						BUS			1	090	090	09	2	-2.0	8	1	8	-4.4	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20251101110000	https://www.bbc.co.uk/news/articles/cpq11v5d1rno
1271904333	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR																		1	071	071	07	2	7.4	10	1	10	3.57142857142857	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20251101110000	https://www.newsghana.com.gh/africa-forges-new-us1-5-billion-infrastructure-fund-at-luanda-summit/
1271904334	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR																		0	173	173	17	4	-5.0	4	1	4	-6.87160940325497	4	Umtata, Eastern Cape, South Africa	SF	SF05	77323	-31.5889	28.7844	-1294364	0								4	Umtata, Eastern Cape, South Africa	SF	SF05	77323	-31.5889	28.7844	-1294364	20251101110000	https://www.sowetan.co.za/news/2025-11-01-13-motorists-arrested-for-drunk-driving-in-kzn-roadblock/
1271904335	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								BUS	AIRLINE						BUS			0	120	120	12	3	-4.0	2	1	2	1.04166666666666	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904336	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								BUS	AIRLINE						BUS			0	120	120	12	3	-4.0	2	1	2	1.04166666666666	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904337	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								COP	DEPUTY						COP			0	043	043	04	1	2.8	2	1	2	4.14634146341464	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20251101110000	https://www.the-star.co.ke/news/2025-11-01-anc-communication-issues-blocked-tz-election-observation
1271904338	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								COP	DEPUTY						COP			0	043	043	04	1	2.8	2	1	2	4.14634146341464	1	South Africa	SF	SF		-30	26	SF	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	1	South Africa	SF	SF		-30	26	SF	20251101110000	https://www.the-star.co.ke/news/2025-11-01-anc-communication-issues-blocked-tz-election-observation
1271904339	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								COP	DEPUTY						COP			0	043	043	04	1	2.8	6	1	6	4.14634146341464	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251101110000	https://www.the-star.co.ke/news/2025-11-01-anc-communication-issues-blocked-tz-election-observation
1271904340	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								CVL	ENGINEER						CVL			0	015	015	01	1	0.0	2	1	2	-6.87160940325497	4	Umtata, Eastern Cape, South Africa	SF	SF05	77323	-31.5889	28.7844	-1294364	4	Umtata, Eastern Cape, South Africa	SF	SF05	77323	-31.5889	28.7844	-1294364	4	Umtata, Eastern Cape, South Africa	SF	SF05	77323	-31.5889	28.7844	-1294364	20251101110000	https://www.sowetan.co.za/news/2025-11-01-13-motorists-arrested-for-drunk-driving-in-kzn-roadblock/
1271904341	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								CVL	ENGINEER						CVL			0	173	173	17	4	-5.0	2	1	2	-6.87160940325497	4	Reservoir Hills, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8024	30.9427	-1275415	4	Reservoir Hills, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8024	30.9427	-1275415	4	Reservoir Hills, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8024	30.9427	-1275415	20251101110000	https://www.sowetan.co.za/news/2025-11-01-13-motorists-arrested-for-drunk-driving-in-kzn-roadblock/
1271904342	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								EGY	CAIRO	EGY								1	060	060	06	2	6.0	10	1	10	1.04166666666666	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904343	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								0	043	043	04	1	2.8	10	1	10	2.6056338028169	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20251101110000	https://www.newsghana.com.gh/unesco-workshop-prepares-african-women-scientists-for-climate-leadership/
1271904344	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								GHA	GHANA	GHA								0	051	051	05	1	3.4	8	1	8	2.36406619385343	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251101110000	https://gna.org.gh/2025/10/speaker-bagbin-calls-for-increased-funding-for-climate-action/
1271904345	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								NAM	NAMIBIA	NAM								1	040	040	04	1	1.0	4	1	4	3.125	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20251101110000	https://www.the-star.co.ke/news/2025-11-01-ps-urges-african-countries-to-prioritise-sustainability
1271904346	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								USA	THE US	USA								0	120	120	12	3	-4.0	2	1	2	1.04166666666666	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904347	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								0	036	036	03	1	4.0	2	1	2	1.04166666666666	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904348	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								0	036	036	03	1	4.0	1	1	1	1.04166666666666	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904349	20251101	202511	2025	2025.8247	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								0	036	036	03	1	4.0	1	1	1	1.04166666666666	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251101110000	https://simpleflying.com/8-routes-where-delta-air-lines-flies-to-africa/
1271904350	20251101	202511	2025	2025.8247	AFRCVL	AFRICA	AFR					CVL													0	193	193	19	4	-10.0	2	1	2	-1.42329994728518	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251101110000	https://www.dailymail.co.uk/news/royals/article-15201295/Meghan-Markle-demanded-class-tickets-makeup-team-brought-suitcases-clothes-humanitarian-trip-Rwanda-charity-accused-racism.html
1271904351	20251101	202511	2025	2025.8247	AFRCVL	AFRICA	AFR					CVL													0	193	193	19	4	-10.0	8	1	8	-1.42329994728518	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251101110000	https://www.dailymail.co.uk/news/royals/article-15201295/Meghan-Markle-demanded-class-tickets-makeup-team-brought-suitcases-clothes-humanitarian-trip-Rwanda-charity-accused-racism.html
1271904352	20251101	202511	2025	2025.8247	AGR	FARMER						AGR			GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	10	1	10	0.93457943925234	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20251101110000	https://www.centralchronicle.com/rahul-gandhi-should-take-lessons-to-understand-constitution/
1271904353	20251101	202511	2025	2025.8247	AGRGOVHLH	FARMER						AGR	GOV	HLH	GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	10	1	10	0.93457943925234	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20251101110000	https://www.centralchronicle.com/rahul-gandhi-should-take-lessons-to-understand-constitution/
1271904354	20251101	202511	2025	2025.8247	ARE	ABU DHABI	ARE								GBR	LONDON	GBR								1	036	036	03	1	4.0	2	1	2	6.19469026548673	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20251101110000	https://tradearabia.com:443/News/329907/Tourism365-to-showcase-Abu-Dhabi
1271904355	20251101	202511	2025	2025.8247	ARE	ABU DHABI	ARE								MIL	PARAMILITARY						MIL			0	051	051	05	1	3.4	1	1	1	-7.67824497257769	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20251101110000	https://www.thejournal.ie/sudan-mass-killings-6862068-Nov2025/
1271904356	20251101	202511	2025	2025.8247	ARE	ABU DHABI	ARE								MIL	PARAMILITARY						MIL			0	051	051	05	1	3.4	4	1	4	-7.67824497257769	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251101110000	https://www.thejournal.ie/sudan-mass-killings-6862068-Nov2025/
1271904357	20251101	202511	2025	2025.8247	ARE	ABU DHABI	ARE								MIL	PARAMILITARY						MIL			0	120	120	12	3	-4.0	1	1	1	-7.67824497257769	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20251101110000	https://www.thejournal.ie/sudan-mass-killings-6862068-Nov2025/
1271904358	20251101	202511	2025	2025.8247	ARE	ABU DHABI	ARE								MIL	PARAMILITARY						MIL			0	120	120	12	3	-4.0	4	1	4	-7.67824497257769	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251101110000	https://www.thejournal.ie/sudan-mass-killings-6862068-Nov2025/
1271904359	20251101	202511	2025	2025.8247	ARG	PAMPAS	ARG																		1	036	036	03	1	4.0	5	1	5	4.81727574750831	0								0								0								20251101110000	https://www.courant.com/2025/11/01/in-the-home-time-to-start-thinking-about-thanksgiving-dcor-with-natural-decorations-and-rustic-colors/
1271904360	20251101	202511	2025	2025.8247	ARM	ARMENIA	ARM																		0	036	036	03	1	4.0	4	1	4	-10.3092783505155	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20251101110000	https://www.panarmenian.net/eng/news/327700/
1271904361	20251101	202511	2025	2025.8247	ARM	ARMENIA	ARM								REL	MONASTERY									1	112	112	11	3	-2.0	4	1	4	-10.3092783505155	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251101110000	https://www.panarmenian.net/eng/news/327700/
1271904362	20251101	202511	2025	2025.8247	ARMGOV	ARMENIA	ARM					GOV			REL	PRIEST									1	042	042	04	1	1.9	2	1	2	-10.3092783505155	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251101110000	https://www.panarmenian.net/eng/news/327700/
1271904363	20251101	202511	2025	2025.8247	ARMGOV	ARMENIA	ARM					GOV			REL	PRIEST									1	172	172	17	4	-5.0	2	1	2	-10.3092783505155	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251101110000	https://www.panarmenian.net/eng/news/327700/
1271904364	20251101	202511	2025	2025.8247	AUS	SOUTH AUSTRALIA	AUS																		1	073	073	07	2	7.4	10	1	10	-1.0752688172043	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20251101110000	https://www.9news.com.au/national/south-australia-news-rock-climber-rescued-after-getting-tangled-in-ropes-onkaparinga-river-national-park/8e73b6df-915c-4715-ac9e-7c3070a45c68
1271904365	20251101	202511	2025	2025.8247	AZE	BAKU	AZE																		1	017	017	01	1	0.0	6	2	6	6.62878787878788	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904366	20251101	202511	2025	2025.8247	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								1	057	057	05	1	8.0	10	1	10	2.94117647058824	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251101110000	https://www.panarmenian.net/eng/news/327702/
1271904367	20251101	202511	2025	2025.8247	AZE	AZERBAIJAN	AZE								GOV	JUSTICE MINISTER						GOV			1	040	040	04	1	1.0	1	1	1	2.94117647058824	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20251101110000	https://www.panarmenian.net/eng/news/327702/
1271904368	20251101	202511	2025	2025.8247	AZE	AZERBAIJAN	AZE								PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	6	2	6	6.62878787878788	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Pakistan	PK	PK		30	70	PK	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904369	20251101	202511	2025	2025.8247	AZE	AZERBAIJAN	AZE								ROU	ROMANIAN									1	040	040	04	1	1.0	8	2	8	6.62878787878788	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904370	20251101	202511	2025	2025.8247	AZE	BAKU	AZE								ROULEG	ROMANIA						LEG			1	017	017	01	1	0.0	8	2	8	6.62878787878788	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Romania	RO	RO		46	25	RO	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904371	20251101	202511	2025	2025.8247	AZE	BAKU	AZE								ROULEG	ROMANIA						LEG			1	017	017	01	1	0.0	6	2	6	6.62878787878788	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904372	20251101	202511	2025	2025.8247	AZE	BAKU	AZE								ROULEG	ROMANIAN						LEG			1	040	040	04	1	1.0	6	2	6	6.62878787878788	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20251101110000	http://www.vietnamtribune.com/news/278668441/fnc-speaker-meets-romanian-senate-president-pakistani-senate-chairman-in-baku
1271904373	20251101	202511	2025	2025.8247	AZEGOV	AZERBAIJAN	AZE					GOV													1	040	040	04	1	1.0	1	1	1	2.94117647058824	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20251101110000	https://www.panarmenian.net/eng/news/327702/
1271904374	20251101	202511	2025	2025.8247	AZEGOV	AZERBAIJAN	AZE					GOV													1	042	042	04	1	1.9	1	1	1	2.94117647058824	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20251101110000	https://www.panarmenian.net/eng/news/327702/
1271904375	20251101	202511	2025	2025.8247	BHR	BAHRAIN	BHR								SDN	SUDAN	SDN								0	012	012	01	1	-0.4	9	1	9	-7.67824497257769	1	Bahrain	BA	BA		26	50.5	BA	4	El-Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	4	El-Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	20251101110000	https://www.thejournal.ie/sudan-mass-killings-6862068-Nov2025/
1271904376	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS													1	010	010	01	1	0.0	10	1	10	2.87836583101207	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20251101110000	https://www.businessinsider.com/inside-private-jet-perk-benefits-luxury-travel-f1-super-bowl-2025-10
1271904377	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS													0	030	030	03	1	4.0	20	2	20	5.53745928338763	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251101110000	http://www.heraldglobe.com/news/278668446/bkj-airports-ceo-mohit-jajoo-joins-aviation-india-south-asia-summit-2025-as-panellist
1271904378	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS													0	040	040	04	1	1.0	10	1	10	-1.58353127474268	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904379	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS													0	060	060	06	2	6.0	1	1	1	1.23762376237624	3	Mankato, Minnesota, United States	US	USMN	MN013	44.1636	-93.9994	647438	0								3	Mankato, Minnesota, United States	US	USMN	MN013	44.1636	-93.9994	647438	20251101110000	https://www.mankatofreepress.com/news/local_news/area-businesses-prepare-for-statewide-paid-leave-program-launch/article_6eff0735-eec1-4ec3-bf32-0841a2136572.html
1271904380	20251101	202511	2025	2025.8247	BUS	BANK						BUS													0	071	071	07	2	7.4	10	1	10	-0.73260073260073	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251101110000	https://www.inforum.com/community/area-food-pantries-prepare-to-fill-gap-during-snap-lapse
1271904381	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS													1	084	084	08	2	7.0	10	1	10	-2.61282660332542	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20251101110000	https://thenationonlineng.net/bokku-mart-apologises-over-omo-igbo-offensive-advert/
1271904382	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS													0	090	090	09	2	-2.0	10	1	10	-1.58353127474268	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904383	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS													0	090	090	09	2	-2.0	3	1	3	-1.25588697017269	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251101110000	https://www.reflector.com/opinion/editorial_columnists/bob-hall-state-gop-has-taken-nc-down-the-road-to-corruption/article_679e5187-d2e7-4f04-8e37-fd93ba279369.html
1271904384	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS													0	172	172	17	4	-5.0	3	1	3	-1.25588697017269	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251101110000	https://www.reflector.com/opinion/editorial_columnists/bob-hall-state-gop-has-taken-nc-down-the-road-to-corruption/article_679e5187-d2e7-4f04-8e37-fd93ba279369.html
1271904385	20251101	202511	2025	2025.8247	BUS	INDUSTRY						BUS			GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	040	040	04	1	1.0	10	1	10	-8.2417582417582	0								0								0								20251101110000	https://thedailyblog.co.nz/2025/11/01/this-little-piggy-went-to-market-pig-farmer-who-only-talks-to-the-pork-industry-about-pig-welfare/
1271904386	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS			HLH	NURSE						HLH			1	043	043	04	1	2.8	3	1	3	-1.58353127474268	3	Eureka Springs, Arkansas, United States	US	USAR	AR015	36.4012	-93.738	48926	3	Eureka Springs, Arkansas, United States	US	USAR		36.4012	-93.738	48926	3	Eureka Springs, Arkansas, United States	US	USAR		36.4012	-93.738	48926	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904387	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS			LEG	LAWMAKER						LEG			0	090	090	09	2	-2.0	1	1	1	-1.25588697017269	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251101110000	https://www.reflector.com/opinion/editorial_columnists/bob-hall-state-gop-has-taken-nc-down-the-road-to-corruption/article_679e5187-d2e7-4f04-8e37-fd93ba279369.html
1271904388	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS			LEG	LAWMAKER						LEG			0	172	172	17	4	-5.0	1	1	1	-1.25588697017269	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251101110000	https://www.reflector.com/opinion/editorial_columnists/bob-hall-state-gop-has-taken-nc-down-the-road-to-corruption/article_679e5187-d2e7-4f04-8e37-fd93ba279369.html
1271904389	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	3	1	3	-1.58353127474268	3	Eureka Springs, Arkansas, United States	US	USAR	AR015	36.4012	-93.738	48926	3	Eureka Springs, Arkansas, United States	US	USAR		36.4012	-93.738	48926	3	Eureka Springs, Arkansas, United States	US	USAR		36.4012	-93.738	48926	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904390	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS			USA	ARKANSAS	USA								1	036	036	03	1	4.0	2	1	2	-1.58353127474268	3	Eureka Springs, Arkansas, United States	US	USAR	AR015	36.4012	-93.738	48926	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Eureka Springs, Arkansas, United States	US	USAR		36.4012	-93.738	48926	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904391	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS			USA	ARKANSAS	USA								1	042	042	04	1	1.9	5	1	5	-1.58353127474268	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251101110000	https://www.businessinsider.com/older-american-workers-health-issues-challenges-disabilities-2025-11
1271904392	20251101	202511	2025	2025.8247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	060	060	06	2	6.0	6	1	6	1.23762376237624	3	Mankato, Minnesota, United States	US	USMN	MN013	44.1636	-93.9994	647438	3	Mankato, Minnesota, United States	US	USMN	MN013	44.1636	-93.9994	647438	3	Mankato, Minnesota, United States	US	USMN	MN013	44.1636	-93.9994	647438	20251101110000	https://www.mankatofreepress.com/news/local_news/area-businesses-prepare-for-statewide-paid-leave-program-launch/article_6eff0735-eec1-4ec3-bf32-0841a2136572.html
1271904393	20251101	202511	2025	2025.8247	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	2.90178571428572	3	Garde Arts Center, Connecticut, United States	US	USCT	CT011	41.3365	-72.102	1930912	3	Palace Theatre, New York, United States	US	USNY		42.0808	-78.4303	2375781	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251101110000	https://www.courant.com/2025/11/01/arts-picks-for-nov-2-8/
