1267909536	20151013	201510	2015	2015.7753	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO													0	173	173	17	4	-5.0	5	1	5	-0.79872204472843	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20251010160000	https://time.com/7324934/albania-ai-minister-diella/
1267909687	20251010	202510	2025	2025.7671											LEG	SENATOR						LEG			0	043	043	04	1	2.8	3	1	3	6.35359116022099	0								3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	20251010160000	http://jamaicaplaingazette.com/2025/10/10/hundreds-gather-to-celebrate-naming-the-dphs-jp-campus-after-dr-alfred-demaria-jr/
1267909688	20251010	202510	2025	2025.7671											LEG	REPRESENTATIVES						LEG			0	050	050	05	1	3.5	10	1	10	-4.56960680127524	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251010160000	https://www.bostonglobe.com/2025/10/09/opinion/hegseth-press-policy/
1267909689	20251010	202510	2025	2025.7671											LEG	HOUSE OF COMMONS						LEG			1	130	130	13	3	-4.4	4	1	4	0.40322580645161	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20251010160000	https://www.winnipegfreepress.com/canada/2025/10/10/mp-warns-against-further-indian-act-changes-before-proper-study-in-house-of-commons
1267909690	20251010	202510	2025	2025.7671											MED	JOURNALIST						MED			0	050	050	05	1	3.5	10	1	10	-4.56960680127524	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251010160000	https://www.bostonglobe.com/2025/10/09/opinion/hegseth-press-policy/
1267909691	20251010	202510	2025	2025.7671											MED	JOURNALIST						MED			0	057	057	05	1	8.0	10	1	10	-4.56960680127524	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251010160000	https://www.bostonglobe.com/2025/10/09/opinion/hegseth-press-policy/
1267909692	20251010	202510	2025	2025.7671											MED	MEDIA						MED			1	130	130	13	3	-4.4	6	1	6	-4.3640897755611	0								4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	20251010160000	https://thezimbabwemail.com/main-headline/zimbabwe-defence-minister-reels-under-zanu-pf-infighting/
1267909693	20251010	202510	2025	2025.7671											MIL	MILITARY						MIL			0	062	062	06	2	7.4	1	1	1	-1.78117048346055	0								3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251010160000	https://www.yahoo.com/news/articles/navy-fires-commanding-officer-missile-125919472.html
1267909694	20251010	202510	2025	2025.7671											MIL	MILITARY						MIL			1	100	100	10	3	-5.0	10	1	10	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251010160000	https://www.baltimoresun.com/2025/10/10/americans-want-their-military-to-steer-clear-of-politics-new-poll-finds/
1267909695	20251010	202510	2025	2025.7671											MNCUSA	NETFLIX	USA					MNC			1	042	042	04	1	1.9	5	1	5	0.697674418604655	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251010160000	https://www.express.co.uk/news/royal/2119845/meghan-markle-hint-business-fashion
1267909696	20251010	202510	2025	2025.7671											NGA	NIGERIA	NGA								0	014	014	01	1	0.0	10	1	10	0.114678899082569	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251010160000	https://blueprint.ng/2023-eu-inec-csos-move-to-boost-youth-participation-in-elections/
1267909697	20251010	202510	2025	2025.7671											NGA	NIGERIA	NGA								0	035	035	03	1	7.0	4	1	4	0.114678899082569	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251010160000	https://blueprint.ng/2023-eu-inec-csos-move-to-boost-youth-participation-in-elections/
1267909698	20251010	202510	2025	2025.7671											NGA	NIGERIA	NGA								1	051	051	05	1	3.4	1	1	1	2.26130653266332	0								5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	20251010160000	https://www.tanzanianewsreports.com/council-of-state-approves-prof-amupitan-as-inec-chairman/
1267909699	20251010	202510	2025	2025.7671											NGA	NIGERIA	NGA								1	051	051	05	1	3.4	5	1	5	1.9455252918288	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20251010160000	https://blueprint.ng/nniis25-a-story-of-intergenerational-consensus-for-northern-economic-cooperation/
1267909700	20251010	202510	2025	2025.7671											NGOHLHIRC	RED CROSS		IRC				NGO	HLH		0	042	042	04	1	1.9	2	1	2	-1.3621418506341	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251010160000	https://www.newsday.com/news/nation/israel-hamas-war-talks-latest-10-10-2025-u01454
1267909701	20251010	202510	2025	2025.7671											NGOHLHIRC	RED CROSS		IRC				NGO	HLH		0	0841	084	08	2	7.0	10	1	10	-5.87484035759898	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251010160000	https://www.mirror.co.uk/news/world-news/i-am-gaza-border-eerie-36047390
1267909702	20251010	202510	2025	2025.7671											NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV		1	040	040	04	1	1.0	8	1	8	-3.22580645161291	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20251010160000	https://www.hindustantimes.com/india-news/chirag-speaks-to-shah-says-no-one-behind-haryana-ips-officers-suicide-must-be-spared-101760106678106.html
1267909703	20251010	202510	2025	2025.7671											OPP	PRISONER						OPP			1	040	040	04	1	1.0	10	1	10	-7.03517587939698	0								1	Guadeloupe	GP	GP		16.25	-61.583333	GP	1	Guadeloupe	GP	GP		16.25	-61.583333	GP	20251010160000	https://1037wllr.iheart.com/featured/leuck-howe-morning-show/content/2025-10-10-brain-foodis-it-the-newsor-not/
1267909704	20251010	202510	2025	2025.7671											PAK	PAKISTAN	PAK								1	140	140	14	3	-6.5	1	1	1	-5.12820512820513	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20251010160000	https://www.indiablooms.com/world/pakistan-voice-for-baloch-missing-persons-continues-protest-outside-quetta-press-club-amid-new-abduction-report/details
1267909705	20251010	202510	2025	2025.7671											PAK	PAKISTAN	PAK								1	140	140	14	3	-6.5	1	1	1	-5.12820512820513	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20251010160000	https://www.indiablooms.com/world/pakistan-voice-for-baloch-missing-persons-continues-protest-outside-quetta-press-club-amid-new-abduction-report/details
1267909706	20251010	202510	2025	2025.7671											PAK	PAKISTAN	PAK								1	181	181	18	4	-9.0	1	1	1	-5.12820512820513	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20251010160000	https://www.indiablooms.com/world/pakistan-voice-for-baloch-missing-persons-continues-protest-outside-quetta-press-club-amid-new-abduction-report/details
1267909707	20251010	202510	2025	2025.7671											PHL	MANILA	PHL								1	040	040	04	1	1.0	6	1	6	-0.97087378640776	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251010160000	https://www.rappler.com/environment/climate-change/loss-damage-fund-amount-poor-nations/
1267909708	20251010	202510	2025	2025.7671											PSE	PALESTINIAN	PSE								0	043	043	04	1	2.8	2	2	2	-4.47987851176918	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20251010160000	https://www.yankton.net/news/national_ap/article_39fa1e62-c68b-5630-bbb3-2e3f97c0ad79.html
1267909709	20251010	202510	2025	2025.7671											RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	1	1	1	-3.02233902759527	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251010160000	https://www.aol.co.uk/articles/melania-trump-reveals-she-talking-152207021.html
1267909710	20251010	202510	2025	2025.7671											SAU	MEDINA	SAU								1	010	010	01	1	0.0	2	1	2	-2.03252032520325	0								3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	20251010160000	https://www.ksat.com/news/local/2025/10/10/authorities-id-worker-killed-at-data-center-construction-site-in-medina-county/
1267909711	20251010	202510	2025	2025.7671											SAU	MEDINA	SAU								1	020	020	02	1	3.0	4	1	4	-2.03252032520325	0								3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	20251010160000	https://www.ksat.com/news/local/2025/10/10/authorities-id-worker-killed-at-data-center-construction-site-in-medina-county/
1267909712	20251010	202510	2025	2025.7671											SDN	SUDAN	SDN								0	173	173	17	4	-5.0	2	1	2	-6.98324022346369	0								4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20251010160000	https://www.channelafrica.co.za/channelafrica/news/un-condemns-deadly-attacks-on-hospital-mosque-in-sudans-el-fasher/
1267909713	20251010	202510	2025	2025.7671											UAF	MERCENARY						UAF			1	071	071	07	2	7.4	5	1	5	0.82644628099173	0								0								0								20251010160000	https://www.macworld.com/article/2938188/if-you-find-an-apple-vulnerability-you-could-walk-away-with-2m.html
1267909714	20251010	202510	2025	2025.7671											UAF	MERCENARY						UAF			1	090	090	09	2	-2.0	5	1	5	0.82644628099173	0								0								0								20251010160000	https://www.macworld.com/article/2938188/if-you-find-an-apple-vulnerability-you-could-walk-away-with-2m.html
1267909715	20251010	202510	2025	2025.7671											UKR	UKRAINIAN	UKR								1	181	181	18	4	-9.0	4	1	4	-3.02233902759527	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251010160000	https://www.aol.co.uk/articles/melania-trump-reveals-she-talking-152207021.html
1267909716	20251010	202510	2025	2025.7671											UKR	UKRAINE	UKR								1	181	181	18	4	-9.0	2	1	2	-3.02233902759527	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20251010160000	https://www.aol.co.uk/articles/melania-trump-reveals-she-talking-152207021.html
1267909717	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-2.03252032520325	0								3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	20251010160000	https://www.ksat.com/news/local/2025/10/10/authorities-id-worker-killed-at-data-center-construction-site-in-medina-county/
1267909718	20251010	202510	2025	2025.7671											USA	ORLANDO	USA								1	010	010	01	1	0.0	6	1	6	-4.20054200542006	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	20251010160000	https://www.dailymail.co.uk/news/article-15180889/Trump-slimy-Ritz-Carlton-female.html
1267909719	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-4.20054200542006	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251010160000	https://www.dailymail.co.uk/news/article-15180889/Trump-slimy-Ritz-Carlton-female.html
1267909720	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-4.20054200542006	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	20251010160000	https://www.dailymail.co.uk/news/article-15180889/Trump-slimy-Ritz-Carlton-female.html
1267909721	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-4.47761194029851	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251010160000	https://www.newsweek.com/noreaster-map-shows-which-states-face-major-impact-this-weekend-10860506
1267909722	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-2.03252032520325	0								3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	3	Medina County, Texas, United States	US	USTX		29.3669	-99.1003	1383948	20251010160000	https://www.ksat.com/news/local/2025/10/10/authorities-id-worker-killed-at-data-center-construction-site-in-medina-county/
1267909723	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-1.08024691358025	0								3	Ivanpah, California, United States	US	USCA	CA071	35.3405	-115.311	243939	3	Ivanpah, California, United States	US	USCA	CA071	35.3405	-115.311	243939	20251010160000	https://www.ecoticias.com/en/america-solar-panel-heliostats-tech/21598/
1267909724	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	020	020	02	1	3.0	8	1	8	0.30395136778116	0								3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	20251010160000	https://www.emporiagazette.com/free/article_68d2e93a-9fdf-404b-b01a-203faa56a579.html
1267909725	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	4.27480916030534	0								3	Allenwood, Pennsylvania, United States	US	USPA	PA119	41.1076	-76.8983	1168202	3	Allenwood, Pennsylvania, United States	US	USPA	PA119	41.1076	-76.8983	1168202	20251010160000	https://www.bucknell.edu/news/bucknell-professor-awarded-nsf-grant-explore-ancient-climate-and-early-vertebrate-evolution
1267909726	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	0.2635046113307	0								3	Smithfield, Rhode Island, United States	US	USRI	RI007	41.922	-71.5495	1219553	3	Smithfield, Rhode Island, United States	US	USRI	RI007	41.922	-71.5495	1219553	20251010160000	https://www.bostonglobe.com/2025/10/10/metro/ri-glocester-goat-run-captured-police/
1267909727	20251010	202510	2025	2025.7671											USA	ORLANDO	USA								1	042	042	04	1	1.9	8	1	8	-4.20054200542006	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251010160000	https://www.dailymail.co.uk/news/article-15180889/Trump-slimy-Ritz-Carlton-female.html
1267909728	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	1.171875	0								3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	20251010160000	https://www.emporiagazette.com/business/city/article_b74c03bf-940c-476c-ba23-781d3088a00b.html
1267909729	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	043	043	04	1	2.8	8	1	8	0.2635046113307	0								3	Smithfield, Rhode Island, United States	US	USRI	RI007	41.922	-71.5495	1219553	3	Smithfield, Rhode Island, United States	US	USRI	RI007	41.922	-71.5495	1219553	20251010160000	https://www.bostonglobe.com/2025/10/10/metro/ri-glocester-goat-run-captured-police/
1267909730	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	4.39882697947214	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251010160000	https://www.ksat.com/news/local/2025/10/10/san-antonio-mariachi-students-to-shine-at-diez-y-seis-festival/
1267909731	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	4.39882697947214	0								1	Mexico	MX	MX		23	-102	MX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251010160000	https://www.ksat.com/news/local/2025/10/10/san-antonio-mariachi-students-to-shine-at-diez-y-seis-festival/
1267909732	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-8.66141732283465	0								3	Delaware County, Oklahoma, United States	US	USOK		36.4001	-94.8002	1101808	3	Delaware County, Oklahoma, United States	US	USOK		36.4001	-94.8002	1101808	20251010160000	https://www.fox23.com/news/three-charged-with-murder-in-connection-to-2014-cold-case/article_f4471f7d-6fa5-47ba-8a3a-7e3408f7a84b.html
1267909733	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-8.66141732283465	0								3	Delaware County, Oklahoma, United States	US	USOK		36.4001	-94.8002	1101808	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251010160000	https://www.fox23.com/news/three-charged-with-murder-in-connection-to-2014-cold-case/article_f4471f7d-6fa5-47ba-8a3a-7e3408f7a84b.html
1267909734	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	051	051	05	1	3.4	8	1	8	0.30395136778116	0								3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	20251010160000	https://www.emporiagazette.com/free/article_68d2e93a-9fdf-404b-b01a-203faa56a579.html
1267909735	20251010	202510	2025	2025.7671											USA	WASHINGTON	USA								0	057	057	05	1	8.0	6	1	6	-2.9126213592233	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251010160000	https://economictimes.indiatimes.com/news/defence/russia-us-may-resume-talks-on-weapons-of-mass-destruction-control-report/articleshow/124457800.cms
1267909736	20251010	202510	2025	2025.7671											USA	BOSTON	USA								1	060	060	06	2	6.0	5	1	5	0.79155672823219	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251010160000	https://www.bostonglobe.com/2025/10/10/business/dunkin-donuts-scott-murphy-bain-capital-carlyle-inspire/
1267909737	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	0841	084	08	2	7.0	8	1	4	-8.81294964028776	0								3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	20251010160000	https://economictimes.indiatimes.com/news/international/us/wendy-osefo-arrested-with-her-husband-heres-why-the-rhop-star-was-taken-into-custody-details-of-charges-revealed/articleshow/124458078.cms
1267909738	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	100	100	10	3	-5.0	2	1	2	0.89399744572159	0								3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	20251010160000	https://thehoya.com/news/ap-photojournalist-reflects-on-capturing-trumps-assassination-attempt/
1267909739	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-1.76817288801572	0								3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	20251010160000	https://economictimes.indiatimes.com/news/international/global-trends/us-news-real-housewives-of-potomac-star-wendy-osefo-and-husband-eddie-arrested-on-fraud-charges-check-details/articleshow/124457998.cms
1267909740	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.19480519480519	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251010160000	https://fox23maine.com/news/local/maine-woman-accused-of-driving-107-mph-while-intoxicated-in-new-hampshire-crime-speeding-alisha-bernice-timmons-ossipee
1267909741	20251010	202510	2025	2025.7671											USA	MAINE	USA								1	112	112	11	3	-2.0	10	1	10	-5.19480519480519	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20251010160000	https://fox23maine.com/news/local/maine-woman-accused-of-driving-107-mph-while-intoxicated-in-new-hampshire-crime-speeding-alisha-bernice-timmons-ossipee
1267909742	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								0	1124	112	11	3	-2.0	4	1	4	-6.9182389937107	0								3	Spencer County, Indiana, United States	US	USIN		38.0148	-87.0364	450388	3	Spencer County, Indiana, United States	US	USIN		38.0148	-87.0364	450388	20251010160000	https://www.wthr.com/article/news/local/indiana-man-executed-by-injection-killing-16-year-old-girl-2001-roy-lee-ward-stacy-payne/531-ceed10bb-b98f-4415-b34e-a5627d92ba90
1267909743	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-1.08024691358025	0								3	Ivanpah, California, United States	US	USCA	CA071	35.3405	-115.311	243939	3	Ivanpah, California, United States	US	USCA	CA071	35.3405	-115.311	243939	20251010160000	https://www.ecoticias.com/en/america-solar-panel-heliostats-tech/21598/
1267909744	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-8.81294964028776	0								3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	3	Carroll County, Maryland, United States	US	USMD		39.5501	-77.0164	1696228	20251010160000	https://economictimes.indiatimes.com/news/international/us/wendy-osefo-arrested-with-her-husband-heres-why-the-rhop-star-was-taken-into-custody-details-of-charges-revealed/articleshow/124458078.cms
1267909745	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-6.9182389937107	0								3	Spencer County, Indiana, United States	US	USIN		38.0148	-87.0364	450388	3	Spencer County, Indiana, United States	US	USIN		38.0148	-87.0364	450388	20251010160000	https://www.wthr.com/article/news/local/indiana-man-executed-by-injection-killing-16-year-old-girl-2001-roy-lee-ward-stacy-payne/531-ceed10bb-b98f-4415-b34e-a5627d92ba90
1267909746	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	2.10896309314587	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20251010160000	https://www.foxnews.com/politics/new-poll-reveals-mamdanis-lead-shrinking-cuomo-gains-ground-nyc-showdown
1267909747	20251010	202510	2025	2025.7671											USACRM	OKLAHOMA	USA					CRM			1	112	112	11	3	-2.0	4	1	4	-6.48330058939096	0								3	Monroe County, Florida, United States	US	USFL		25.3129	-80.9373	295759	3	Monroe County, Florida, United States	US	USFL		25.3129	-80.9373	295759	20251010160000	https://www.local10.com/news/local/2025/10/10/violent-oklahoma-felon-accused-of-threatening-2-with-knife-gun-while-visiting-key-west/
1267909748	20251010	202510	2025	2025.7671											USACVL	UNITED STATES	USA					CVL			1	046	046	04	1	7.0	8	1	8	1.31346109606979	0								3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	20251010160000	http://jamaicaplaingazette.com/2025/10/10/jpnc-favors-zoning-requests/
1267909749	20251010	202510	2025	2025.7671											USAGOV	INDIANA	USA					GOV			1	040	040	04	1	1.0	6	1	6	5.11363636363636	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251010160000	https://www.wthr.com/article/news/politics/governor-mike-braun-meeting-vice-president-jd-vance-redistricting-indiana-politics/531-77f7810b-fbe4-491c-80fc-14b00abb4471
1267909750	20251010	202510	2025	2025.7671											USALEG	UNITED STATES	USA					LEG			0	043	043	04	1	2.8	1	1	1	6.35359116022099	0								3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	20251010160000	http://jamaicaplaingazette.com/2025/10/10/hundreds-gather-to-celebrate-naming-the-dphs-jp-campus-after-dr-alfred-demaria-jr/
1267909751	20251010	202510	2025	2025.7671											ZMB	ZAMBIA	ZMB								1	051	051	05	1	3.4	6	1	6	3.28227571115974	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Sacred Heart Church, Massachusetts, United States	US	USMA		41.647	-70.9336	599740	20251010160000	https://thebostonpilot.com/Opinion/article.asp?ID=200980
1267909752	20251010	202510	2025	2025.7671											ZMB	ZAMBIA	ZMB								1	051	051	05	1	3.4	1	1	1	3.28227571115974	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251010160000	https://thebostonpilot.com/Opinion/article.asp?ID=200980
1267909753	20251010	202510	2025	2025.7671											ZMB	ZAMBIA	ZMB								1	051	051	05	1	3.4	3	1	3	3.28227571115974	0								1	Zambia	ZA	ZA		-15	30	ZA	1	Zambia	ZA	ZA		-15	30	ZA	20251010160000	https://thebostonpilot.com/Opinion/article.asp?ID=200980
1267909754	20251010	202510	2025	2025.7671											ZWE	ZIMBABWE	ZWE								0	114	114	11	3	-2.0	4	1	4	-4.3640897755611	0								4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	20251010160000	https://thezimbabwemail.com/main-headline/zimbabwe-defence-minister-reels-under-zanu-pf-infighting/
1267909755	20251010	202510	2025	2025.7671											ZWE	ZIMBABWE	ZWE								0	130	130	13	3	-4.4	4	1	4	-4.3640897755611	0								4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	4	Ngwenya, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2495	29.3005	10711182	20251010160000	https://thezimbabwemail.com/main-headline/zimbabwe-defence-minister-reels-under-zanu-pf-infighting/
