1269808040	20241021	202410	2024	2024.7973	BUS	COMPANY						BUS			MNCKOR	SAMSUNG	KOR					MNC			0	080	080	08	2	5.0	10	1	10	1.44927536231885	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251021120000	https://www.sammobile.com/news/exynos-2600-might-finally-deliver-the-breakthrough-samsungs-been-chasing/
1269808183	20251021	202510	2025	2025.7973											MED	JOURNALIST						MED			0	181	181	18	4	-9.0	3	1	3	-5.85642317380353	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021120000	https://www.aol.co.uk/articles/inside-israel-backed-militias-rival-084228120.html
1269808184	20251021	202510	2025	2025.7973											MIL	NAVY						MIL			1	040	040	04	1	1.0	4	1	4	1.06100795755968	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251021120000	https://www.prokerala.com/news/articles/a1688261.html
1269808185	20251021	202510	2025	2025.7973											MIL	CARRIER						MIL			1	042	042	04	1	1.9	5	1	5	-2.56723716381418	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021120000	https://medicalxpress.com/news/2025-10-mosquito-saliva-clues-chikungunya-inflammation.html
1269808186	20251021	202510	2025	2025.7973											MIL	AIR FORCE						MIL			0	046	046	04	1	7.0	2	1	2	2.11180124223603	0								4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	20251021120000	https://www.theweek.in/news/defence/2025/10/21/cms-02-satellite-launch-likely-in-november-why-this-is-a-major-upgrade-for-indian-navys-operations-maritime-defence.html
1269808187	20251021	202510	2025	2025.7973											MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	8	1	8	-3.18181818181818	0								4	Bintulu, Sarawak, Malaysia	MY	MY11	18585	3.16667	113.033	-2400610	4	Bintulu, Sarawak, Malaysia	MY	MY11	18585	3.16667	113.033	-2400610	20251021120000	https://www.theborneopost.com/2025/10/21/passenger-recounts-terrifying-moment-oxygen-masks-deployed-on-malaysia-airlines-flight-to-bintulu/
1269808188	20251021	202510	2025	2025.7973											MYS	MALAYSIA	MYS								1	043	043	04	1	2.8	2	1	2	-2.88808664259928	0								4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20251021120000	https://www.theborneopost.com/2025/10/21/budget-snub-leaves-sandakan-behind-says-former-jci-national-president/
1269808189	20251021	202510	2025	2025.7973											MYS	MALAYSIAN	MYS								0	112	112	11	3	-2.0	8	1	8	-4.86202365308804	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20251021120000	https://torrentfreak.com/dish-identifies-lemo-kemo-pirate-iptv-operators-sues-u-s-reseller-for-27m/
1269808190	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	-8.30357142857142	0								5	Yobe State, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	5	Yobe State, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	20251021120000	https://www.christianitytoday.com/2025/10/boko-haram-captives-heal-from-trauma/
1269808191	20251021	202510	2025	2025.7973											NGA	LAGOS	NGA								1	043	043	04	1	2.8	8	1	8	3.73001776198934	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251021120000	https://allafrica.com/stories/202510210243.html
1269808192	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								0	053	053	05	1	3.8	4	1	4	-6.90399137001078	0								4	Akure, Ondo, Nigeria	NI	NI48	22976	7.25256	5.19312	-1998953	4	Akure, Ondo, Nigeria	NI	NI48	22976	7.25256	5.19312	-1998953	20251021120000	https://allafrica.com/stories/202510210239.html
1269808193	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								1	057	057	05	1	8.0	4	1	4	-2.54237288135593	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251021120000	https://allafrica.com/stories/202510210241.html
1269808194	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								1	073	073	07	2	7.4	4	1	4	-8.30357142857142	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251021120000	https://www.christianitytoday.com/2025/10/boko-haram-captives-heal-from-trauma/
1269808195	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								0	112	112	11	3	-2.0	4	1	4	-6.90399137001078	0								4	Akure, Ondo, Nigeria	NI	NI48	22976	7.25256	5.19312	-1998953	4	Akure, Ondo, Nigeria	NI	NI48	22976	7.25256	5.19312	-1998953	20251021120000	https://allafrica.com/stories/202510210239.html
1269808196	20251021	202510	2025	2025.7973											NGA	ABUJA	NGA								0	172	172	17	4	-5.0	6	1	6	-6.90399137001078	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251021120000	https://allafrica.com/stories/202510210239.html
1269808197	20251021	202510	2025	2025.7973											NGA	NIGERIA	NGA								0	172	172	17	4	-5.0	4	1	4	-6.90399137001078	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251021120000	https://allafrica.com/stories/202510210239.html
1269808198	20251021	202510	2025	2025.7973											OMN	OMAN	OMN								0	042	042	04	1	1.9	2	1	2	0.98904980572236	0								4	Duqm, Al WustáU, Oman	MU	MU03	23596	19.65	57.7	-786790	4	Duqm, Al WustáU, Oman	MU	MU03	23596	19.65	57.7	-786790	20251021120000	https://restofworld.org/2025/oman-space-industry-launchpad-satellites/
1269808199	20251021	202510	2025	2025.7973											PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	2	1	2	-0.43352601156069	0								4	Dow Medical College, Sindh, Pakistan	PK	PK05	40395	24.8581	67.0123	10525764	4	Dow Medical College, Sindh, Pakistan	PK	PK05	40395	24.8581	67.0123	10525764	20251021120000	https://tribune.com.pk/story/2573427/mdcat-2026-higher-eligibility-criteria-revised-exam-structure
1269808200	20251021	202510	2025	2025.7973											PSEREB	HAMAS	PSE					REB			0	042	042	04	1	1.9	18	3	18	-5.2735977401834	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20251021120000	https://www.ibtimes.com/us-vice-president-vance-israel-shore-gaza-deal-3787799
1269808201	20251021	202510	2025	2025.7973											SPY	OPERATIVE						SPY			0	020	020	02	1	3.0	10	1	10	-5.6953013763645	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251021120000	https://www.thecable.ng/sowore-and-the-nnamdi-kanu-protest/
1269808202	20251021	202510	2025	2025.7973											SVK	SLOVAK	SVK								1	060	060	06	2	6.0	10	1	10	-7.64331210191083	0								1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	20251021120000	https://www.vol.at/substitol-deal-on-open-street-arrest-on-viennas-guertel/9753701
1269808203	20251021	202510	2025	2025.7973											TKMGOV	TURKMENISTAN	TKM					GOV			1	042	042	04	1	1.9	10	1	10	11.0344827586207	0								1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	20251021120000	http://www.bignewsnetwork.com/news/278648263/mofa-receives-credentials-copy-from-new-ambassador-of-turkmenistan
1269808204	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	-1.93199381761979	0								3	Hood River, Oregon, United States	US	USOR		45.7054	-121.521	1136388	3	Hood River, Oregon, United States	US	USOR		45.7054	-121.521	1136388	20251021120000	https://www.columbiagorgenews.com/news/federal-changes-affect-emergency-management/article_909145cf-9d05-4d16-9216-a95b80a29150.html
1269808205	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	030	030	03	1	4.0	1	1	1	-7.27699530516432	0								3	Wild West, Utah, United States	US	USUT		39.1266	-111.52	1447367	3	Wild West, Utah, United States	US	USUT		39.1266	-111.52	1447367	20251021120000	https://rock967online.com/ixp/961/p/exploring-wyoming-outlaw-trail/
1269808206	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	030	030	03	1	4.0	1	1	1	-7.27699530516432	0								3	Atlantic City, Wyoming, United States	US	USWY		42.4966	-108.731	1584989	3	South Pass City, Wyoming, United States	US	USWY		42.4683	-108.8	1603193	20251021120000	https://rock967online.com/ixp/961/p/exploring-wyoming-outlaw-trail/
1269808207	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	030	030	03	1	4.0	1	1	1	-7.27699530516432	0								3	Kaycee, Wyoming, United States	US	USWY	WY019	43.7103	-106.639	1590292	3	Kaycee, Wyoming, United States	US	USWY	WY019	43.7103	-106.639	1590292	20251021120000	https://rock967online.com/ixp/961/p/exploring-wyoming-outlaw-trail/
1269808208	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	-7.27699530516432	0								3	South Pass City, Wyoming, United States	US	USWY		42.4683	-108.8	1603193	3	South Pass City, Wyoming, United States	US	USWY		42.4683	-108.8	1603193	20251021120000	https://rock967online.com/ixp/961/p/exploring-wyoming-outlaw-trail/
1269808209	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	030	030	03	1	4.0	1	1	1	-7.27699530516432	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	3	Wild West, Utah, United States	US	USUT		39.1266	-111.52	1447367	20251021120000	https://rock967online.com/ixp/961/p/exploring-wyoming-outlaw-trail/
1269808210	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	2.143522833178	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021120000	https://www.forbes.com/sites/selikajosiahtalbott/2025/10/21/crossroads-of-innovation-the-promise-and-peril-of-techs-biggest-gatherings/
1269808211	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	7.32984293193717	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251021120000	http://uknow.uky.edu/student-news/uk-host-1st-environmental-career-fair-connecting-students-and-employment
1269808212	20251021	202510	2025	2025.7973											USA	TEXAS	USA								0	036	036	03	1	4.0	3	1	3	2.143522833178	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251021120000	https://www.forbes.com/sites/selikajosiahtalbott/2025/10/21/crossroads-of-innovation-the-promise-and-peril-of-techs-biggest-gatherings/
1269808213	20251021	202510	2025	2025.7973											USA	IOWA	USA								0	042	042	04	1	1.9	1	1	1	-6.50128314798974	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20251021120000	https://khak.com/iowa-serial-killers/
1269808214	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	3.59281437125748	0								3	Highland Park, New York, United States	US	USNY		43.1962	-78.6742	952793	3	Highland Park, New York, United States	US	USNY		43.1962	-78.6742	952793	20251021120000	https://www.dfnionline.com/latest-news/highland-park-launches-travel-exclusive-between-you-and-i-journeys-21-10-2025/
1269808215	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-1.93199381761979	0								3	Oregon State University, Oregon, United States	US	USOR		44.5643	-123.275	1147267	3	Oregon State University, Oregon, United States	US	USOR		44.5643	-123.275	1147267	20251021120000	https://www.columbiagorgenews.com/news/federal-changes-affect-emergency-management/article_909145cf-9d05-4d16-9216-a95b80a29150.html
1269808216	20251021	202510	2025	2025.7973											USA	ORLANDO	USA								1	046	046	04	1	7.0	5	1	5	-10.3448275862069	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20251021120000	https://medicalxpress.com/news/2025-10-eye-disease-menopause-transition.html
1269808217	20251021	202510	2025	2025.7973											USA	ORLANDO	USA								1	046	046	04	1	7.0	5	1	5	-7.14285714285711	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20251021120000	https://medicalxpress.com/news/2025-10-menopause-symptoms-complicate-treatment-traumatic.html
1269808218	20251021	202510	2025	2025.7973											USA	ORLANDO	USA								1	046	046	04	1	7.0	5	1	5	-8.90868596881958	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251021120000	https://medicalxpress.com/news/2025-10-hormones-perimenopause-early-postmenopause-potential.html
1269808219	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	8	1	4	-9.0566037735849	0								3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	20251021120000	https://www.yahoo.com/news/articles/ct-mom-accused-killing-daughter-100017575.html
1269808220	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	8	1	8	-8.28025477707006	0								3	Ware County, Georgia, United States	US	USGA		31.0835	-82.4999	357722	3	Ware County, Georgia, United States	US	USGA		31.0835	-82.4999	357722	20251021120000	https://www.yahoo.com/news/articles/man-facing-drug-charges-arrested-112839873.html
1269808221	20251021	202510	2025	2025.7973											USA	KENTUCKY	USA								1	112	112	11	3	-2.0	10	1	10	-10.1983002832861	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20251021120000	https://97x.com/brothers-louisville-shooting/
1269808222	20251021	202510	2025	2025.7973											USA	VIRGINIA	USA								1	112	112	11	3	-2.0	4	1	4	-7.51173708920191	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251021120000	https://www.yahoo.com/news/articles/virginia-giuffre-accuses-her-father-112716963.html
1269808223	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	5	1	5	-8.28025477707006	0								3	Ware County, Georgia, United States	US	USGA		31.0835	-82.4999	357722	3	Ware County, Georgia, United States	US	USGA		31.0835	-82.4999	357722	20251021120000	https://www.yahoo.com/news/articles/man-facing-drug-charges-arrested-112839873.html
1269808224	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.28025477707006	0								3	Ware County, Georgia, United States	US	USGA		31.0835	-82.4999	357722	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251021120000	https://www.yahoo.com/news/articles/man-facing-drug-charges-arrested-112839873.html
1269808225	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-6.50128314798974	0								3	Charles City, Iowa, United States	US	USIA		43.0664	-92.6724	455354	3	Charles City, Iowa, United States	US	USIA		43.0664	-92.6724	455354	20251021120000	https://khak.com/iowa-serial-killers/
1269808226	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	181	181	18	4	-9.0	2	1	2	-6.50128314798974	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251021120000	https://khak.com/iowa-serial-killers/
1269808227	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-9.0566037735849	0								3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	20251021120000	https://www.yahoo.com/news/articles/ct-mom-accused-killing-daughter-100017575.html
1269808228	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-6.50128314798974	0								3	Charles City, Iowa, United States	US	USIA		43.0664	-92.6724	455354	3	Charles City, Iowa, United States	US	USIA		43.0664	-92.6724	455354	20251021120000	https://khak.com/iowa-serial-killers/
1269808229	20251021	202510	2025	2025.7973											USAEDU	KENTUCKY	USA					EDU			1	036	036	03	1	4.0	3	1	3	7.32984293193717	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251021120000	http://uknow.uky.edu/student-news/uk-host-1st-environmental-career-fair-connecting-students-and-employment
1269808230	20251021	202510	2025	2025.7973											USAGOV	UNITED STATES	USA					GOV			1	012	012	01	1	-0.4	2	1	2	-4.79041916167665	0								3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20251021120000	https://www.yahoo.com/news/articles/chris-powell-opinion-mayor-feigns-101010209.html
1269808231	20251021	202510	2025	2025.7973											USAJUD	DELAWARE	USA					JUD			0	020	020	02	1	3.0	6	1	6	-0.64	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021120000	https://www.lexology.com/library/detail.aspx?g=5d98efd3-0e9c-4172-88b0-94ceba8ab745
1269808232	20251021	202510	2025	2025.7973											ZAFBUS	NORTH WEST	ZAF					BUS			1	042	042	04	1	1.9	6	1	6	4.40771349862259	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251021120000	https://thesun.my/malaysia-news/palestinian-umt-graduate-denied-convocation-due-to-israeli-blockade-KG15133393
1269808233	20251021	202510	2025	2025.7973											ikuBUS	INUIT			iku			BUS			1	043	043	04	1	2.8	10	1	10	1.41732283464567	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251021120000	https://www.theglobeandmail.com/business/economy/article-inuit-business-canada-defence-firm-tech-northern-projects-arctic/
1269808234	20251021	202510	2025	2025.7973											ikuBUS	INUIT			iku			BUS			1	043	043	04	1	2.8	10	1	10	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251021120000	https://biztoc.com/x/19be3972d7a3e5e4
1269808235	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								AFGGOV	AFGHANISTAN	AFG					GOV			0	120	120	12	3	-4.0	1	1	1	-2.8657616892911	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808236	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								AFGGOV	AFGHANISTAN	AFG					GOV			0	120	120	12	3	-4.0	1	1	1	-2.8657616892911	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808237	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								AFGREF	AFGHANISTAN	AFG					REF			1	0841	084	08	2	7.0	2	1	2	-4.59272097053726	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021120000	https://tribune.com.pk/story/2572899/afghan-refugees-the-human-cost-of-pakistanafghanistan-tensions
1269808238	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								AFGREF	AFGHAN	AFG					REF			1	0841	084	08	2	7.0	6	1	6	-4.59272097053726	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021120000	https://tribune.com.pk/story/2572899/afghan-refugees-the-human-cost-of-pakistanafghanistan-tensions
1269808239	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	10	1	10	-2.8657616892911	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808240	20251021	202510	2025	2025.7973	AFGGOV	AFGHANISTAN	AFG					GOV													0	010	010	01	1	0.0	2	1	2	-4.59272097053726	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021120000	https://tribune.com.pk/story/2572899/afghan-refugees-the-human-cost-of-pakistanafghanistan-tensions
1269808241	20251021	202510	2025	2025.7973	AFGGOV	AFGHAN	AFG					GOV													0	120	120	12	3	-4.0	5	1	5	-2.8657616892911	4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	0								4	Pashtunistan, , Afghanistan	AF	AF	3623	33.0917	69.6429	-3386495	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808242	20251021	202510	2025	2025.7973	AFGINSTAL	TALIBAN	AFG	TAL				INS													0	016	016	01	1	-2.0	10	1	10	-2.8657616892911	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808243	20251021	202510	2025	2025.7973	AFGINSTAL	TALIBAN	AFG	TAL				INS													0	112	112	11	3	-2.0	5	1	5	-2.8657616892911	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251021120000	https://www.prokerala.com/news/articles/a1688260.html
1269808244	20251021	202510	2025	2025.7973	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								0	080	080	08	2	5.0	2	1	2	-2.4390243902439	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251021120000	https://www.yahoo.com/news/articles/judge-rejects-feds-request-reverse-100021771.html
1269808245	20251021	202510	2025	2025.7973	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								0	080	080	08	2	5.0	8	1	8	-2.4390243902439	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251021120000	https://www.yahoo.com/news/articles/judge-rejects-feds-request-reverse-100021771.html
1269808246	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR																		0	010	010	01	1	0.0	20	2	20	-0.021812174832755	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021120000	https://www.finanznachrichten.de/nachrichten-2025-10/66749502-pan-african-resources-plc-publication-of-prospectus-008.htm
1269808247	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR																		0	020	020	02	1	3.0	20	2	20	-0.021812174832755	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021120000	https://www.finanznachrichten.de/nachrichten-2025-10/66749502-pan-african-resources-plc-publication-of-prospectus-008.htm
1269808248	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR																		1	0234	023	02	1	3.4	6	1	6	-1.28956623681125	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251021120000	https://www.circleofblue.org/2025/agriculture/to-save-a-disappearing-fish-south-african-farmers-open-their-ponds/
1269808249	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR																		1	0234	023	02	1	3.4	4	1	4	-1.28956623681125	4	Clanwilliam, Western Cape, South Africa	SF	SF11	77318	-32.1817	18.8922	-1217951	0								4	Clanwilliam, Western Cape, South Africa	SF	SF11	77318	-32.1817	18.8922	-1217951	20251021120000	https://www.circleofblue.org/2025/agriculture/to-save-a-disappearing-fish-south-african-farmers-open-their-ponds/
1269808250	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR																		1	173	173	17	4	-5.0	2	1	2	-6.80272108843538	4	Madadeni, KwaZulu-Natal, South Africa	SF	SF02	77333	-27.7455	30.036	-1255400	0								4	Madadeni, KwaZulu-Natal, South Africa	SF	SF02	77333	-27.7455	30.036	-1255400	20251021120000	https://www.timeslive.co.za/news/south-africa/2025-10-21-booze-tests-ramped-up-on-kzn-roads-ahead-of-festive-season/
1269808251	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR								AFRBUS	AFRICA	AFR					BUS			1	100	100	10	3	-5.0	10	1	10	-0.67681895093062	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251021120000	https://allafrica.com/stories/202510210256.html
1269808252	20251021	202510	2025	2025.7973	AFR	AFRICA	AFR								AFRJUD	AFRICA	AFR					JUD			1	042	042	04	1	1.9	4	1	4	-13.8211382113821	4	Matlala, Limpopo, South Africa	SF	SF09	6322	-23.806	29.0356	-1258171	4	Matlala, Limpopo, South Africa	SF	SF09	6322	-23.806	29.0356	-1258171	4	Matlala, Limpopo, South Africa	SF	SF09	6322	-23.806	29.0356	-1258171	20251021120000	https://www.timeslive.co.za/news/south-africa/2025-10-21-poll-should-cat-matlala-be-granted-bail-while-awaiting-trial/
