1268129721	20241012	202410	2024	2024.7726	GOV	CABINET						GOV			JPN	JAPAN	JPN								1	010	010	01	1	0.0	10	1	10	-2.15517241379311	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251012061500	https://nuclear-news.net/2025/10/12/5-b1-japan-weighs-nuclear-powered-submarines-amid-regional-tensions/
1268129840	20251012	202510	2025	2025.7726	COPGOVCOP	DETECTIVE						COP	GOV	COP	ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	2	1	2	-4.95495495495496	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	1	Israel	IS	IS		31.5	34.75	IS	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20251012061500	https://www.bangkokpost.com/thailand/general/3119794/two-israeli-men-arrested-with-fake-us-dollar-bills-on-koh-samui
1268129841	20251012	202510	2025	2025.7726	COPGOVCOP	DETECTIVE						COP	GOV	COP	THA	THAILAND	THA								1	010	010	01	1	0.0	1	1	1	-4.95495495495496	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20251012061500	https://www.bangkokpost.com/thailand/general/3119794/two-israeli-men-arrested-with-fake-us-dollar-bills-on-koh-samui
1268129842	20251012	202510	2025	2025.7726	CRM	CRIMINAL						CRM			FRA	ORLEANS	FRA								1	043	043	04	1	2.8	11	1	4	-5.83941605839416	3	Orleans Parish, Louisiana, United States	US	USLA	LA071	30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	20251012061500	https://www.wdsu.com/article/orleans-parish-clerk-of-criminal-court-runoff/69007634
1268129843	20251012	202510	2025	2025.7726	CRM	CRIMINAL						CRM			JUD	JUSTICE SYSTEM						JUD			1	173	173	17	4	-5.0	6	1	6	-4.27745664739885	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251012061500	https://www.irishtimes.com/opinion/2025/10/12/breda-obrien-what-is-the-justice-system-for-if-we-dont-believe-in-rehabilitation/
1268129844	20251012	202510	2025	2025.7726	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	043	043	04	1	2.8	22	1	8	-5.83941605839416	3	Orleans Parish, Louisiana, United States	US	USLA	LA071	30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	20251012061500	https://www.wdsu.com/article/orleans-parish-clerk-of-criminal-court-runoff/69007634
1268129845	20251012	202510	2025	2025.7726	CVL	COMMUNITY						CVL													1	020	020	02	1	3.0	1	1	1	2.08333333333334	4	Montego Bay, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	0								4	Montego Bay, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20251012061500	https://www.jamaicaobserver.com/2025/10/12/samuda-pleased-beach-access-policy-takes-shape/
1268129846	20251012	202510	2025	2025.7726	CVL	TOURIST						CVL													1	020	020	02	1	3.0	10	1	10	-0.99312452253629	4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	0								4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	20251012061500	https://www.jamaicaobserver.com/2025/10/12/greed-on-the-rocks/
1268129847	20251012	202510	2025	2025.7726	CVL	VILLAGE						CVL													1	020	020	02	1	3.0	20	1	10	2.91970802919708	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251012061500	https://thecountypress.mihomepaper.com/articles/lapeer-county-animal-control-expansion-on-track-for-completion-by-end-of-year/
1268129848	20251012	202510	2025	2025.7726	CVL	VILLAGE						CVL													1	042	042	04	1	1.9	20	1	10	2.91970802919708	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251012061500	https://thecountypress.mihomepaper.com/articles/lapeer-county-animal-control-expansion-on-track-for-completion-by-end-of-year/
1268129849	20251012	202510	2025	2025.7726	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	10	1	10	9.94575045207956	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20251012061500	https://artsound.fm/about-us/history/
1268129850	20251012	202510	2025	2025.7726	CVL	COMMUNITY						CVL													1	071	071	07	2	7.4	2	1	2	7.42574257425743	3	Adams County, Ohio, United States	US	USOH	OH001	38.8501	-83.4666	1074014	0								3	West Union, Ohio, United States	US	USOH		38.7945	-83.5452	1061755	20251012061500	https://highlandcountypress.com/index.php/social/adams-county-community-foundation-awards-50th-grant
1268129851	20251012	202510	2025	2025.7726	CVL	COMMUNITY						CVL													1	080	080	08	2	5.0	5	1	5	-2.39520958083832	0								0								0								20251012061500	https://www.wsmv.com/2025/10/12/here-listen-help-grief-support-available-students-staff-humphreys-county-schools/
1268129852	20251012	202510	2025	2025.7726	CVL	RESIDENTS						CVL			EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	-2.39520958083832	0								0								0								20251012061500	https://www.wsmv.com/2025/10/12/here-listen-help-grief-support-available-students-staff-humphreys-county-schools/
1268129853	20251012	202510	2025	2025.7726	CVL	COMMUNITY						CVL			MLT	MALTA	MLT								0	012	012	01	1	-0.4	5	1	5	-2.94811320754717	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20251012061500	https://www.independent.com.mt/articles/2025-10-12/local-news/We-re-being-sold-a-false-choice-activist-says-on-planning-reform-bills-6736273845
1268129854	20251012	202510	2025	2025.7726	CVL	TOURIST						CVL			THA	THAILAND	THA								0	042	042	04	1	1.9	10	1	10	-4.95495495495496	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251012061500	https://www.bangkokpost.com/thailand/general/3119794/two-israeli-men-arrested-with-fake-us-dollar-bills-on-koh-samui
1268129855	20251012	202510	2025	2025.7726	CVL	RESIDENTS						CVL			USA	COLUMBUS	USA								1	036	036	03	1	4.0	10	1	10	5.47945205479452	0								0								0								20251012061500	https://www.mojo1029.com/2025/10/11/new-traveling-community-mural-launches-at-the-commons-on-tuesday/
1268129856	20251012	202510	2025	2025.7726	CVL	SMALL TOWN						CVL			USA	LOS ANGELES	USA								1	043	043	04	1	2.8	10	1	10	7.69230769230769	0								0								0								20251012061500	https://www.tvguide.co.uk/schedule/706ee4a9-22ed-5f71-978b-7b6905d9b416/candy-coated-christmas
1268129857	20251012	202510	2025	2025.7726	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-0.7908611599297	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251012061500	https://people.com/why-presidents-have-term-limits-11826113
1268129858	20251012	202510	2025	2025.7726	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-0.7908611599297	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251012061500	https://people.com/why-presidents-have-term-limits-11826113
1268129859	20251012	202510	2025	2025.7726	CVL	TOURIST						CVL			ZWE	ZIMBABWE	ZWE								0	010	010	01	1	0.0	10	1	10	0.842514581983151	4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	20251012061500	https://www.zimbabwesituation.com/news/air-zimbabwe-faces-backlash-over-handwritten-boarding-passes-raising-security-concerns-and-potential-impact-on-tourism/
1268129860	20251012	202510	2025	2025.7726	CVL	TOURIST						CVL			ZWE	ZIMBABWE	ZWE								0	042	042	04	1	1.9	2	1	2	0.842514581983151	4	Hwange, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.3667	26.4833	-2312652	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20251012061500	https://www.zimbabwesituation.com/news/air-zimbabwe-faces-backlash-over-handwritten-boarding-passes-raising-security-concerns-and-potential-impact-on-tourism/
1268129861	20251012	202510	2025	2025.7726	CVLCVL	VILLAGE						CVL	CVL		CVL	VILLAGE						CVL			0	012	012	01	1	-0.4	10	1	10	0.41095890410959	0								0								0								20251012061500	https://www.marinij.com/2025/10/11/marin-housing-authority-director-announces-retirement/
1268129862	20251012	202510	2025	2025.7726	CVLEDU	COMMUNITY						CVL	EDU		LEG	CHAMBER						LEG			0	036	036	03	1	4.0	4	1	4	1.70575692963753	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20251012061500	https://highlandcountypress.com/index.php/news/commissioners-agree-dissolve-family-children-first-council
1268129863	20251012	202510	2025	2025.7726	CVLEDU	COMMUNITY						CVL	EDU		USA	UNITED STATES	USA								0	036	036	03	1	4.0	12	1	12	1.70575692963753	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20251012061500	https://highlandcountypress.com/index.php/news/commissioners-agree-dissolve-family-children-first-council
1268129864	20251012	202510	2025	2025.7726	CVLEDU	COMMUNITY						CVL	EDU		USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	1.70575692963753	3	Highland County, Ohio, United States	US	USOH	OH071	39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	3	Highland County, Ohio, United States	US	USOH		39.1834	-83.6166	1074048	20251012061500	https://highlandcountypress.com/index.php/news/commissioners-agree-dissolve-family-children-first-council
1268129865	20251012	202510	2025	2025.7726	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			0	042	042	04	1	1.9	1	1	1	1.26903553299492	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129866	20251012	202510	2025	2025.7726	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			0	042	042	04	1	1.9	1	1	1	1.26903553299492	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129867	20251012	202510	2025	2025.7726	DEU	GERMAN	DEU								YEM	YEMENI	YEM								1	010	010	01	1	0.0	3	1	3	-1.76470588235294	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20251012061500	https://english.aawsat.com/arab-world/5196298-german-ambassador-yemen-asharq-al-awsat-houthis-must-decide-if-they-want-peace
1268129868	20251012	202510	2025	2025.7726	DEUGOV	GERMAN	DEU					GOV			DEU	BERLIN	DEU								1	010	010	01	1	0.0	6	1	6	-1.76470588235294	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20251012061500	https://english.aawsat.com/arab-world/5196298-german-ambassador-yemen-asharq-al-awsat-houthis-must-decide-if-they-want-peace
1268129869	20251012	202510	2025	2025.7726	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								0	043	043	04	1	2.8	1	1	1	1.26903553299492	1	Germany	GM	GM		51.5	10.5	GM	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129870	20251012	202510	2025	2025.7726	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								0	043	043	04	1	2.8	1	1	1	1.26903553299492	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129871	20251012	202510	2025	2025.7726	EDU	PROFESSOR						EDU													1	020	020	02	1	3.0	3	1	3	2.05992509363296	4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	0								4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	20251012061500	https://www.thedailystar.net/news/bangladesh/news/yunus-urges-global-youth-be-visionary-and-shape-better-future-4007836
1268129872	20251012	202510	2025	2025.7726	EDU	SCHOOL						EDU													0	050	050	05	1	3.5	5	1	5	0.14430014430014	3	National School, Michigan, United States	US	USMI	MI021	41.9375	-86.2433	633229	0								3	National School, Michigan, United States	US	USMI		41.9375	-86.2433	633229	20251012061500	https://thecountypress.mihomepaper.com/articles/all-schools-win-under-new-michigan-budget/
1268129873	20251012	202510	2025	2025.7726	EDU	SCHOOL						EDU													0	071	071	07	2	7.4	10	1	10	0.14430014430014	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251012061500	https://thecountypress.mihomepaper.com/articles/all-schools-win-under-new-michigan-budget/
1268129874	20251012	202510	2025	2025.7726	EDU	UNIVERSITY						EDU			EDUEDU	UNIVERSITY						EDU	EDU		1	042	042	04	1	1.9	10	1	10	2.44565217391304	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251012061500	https://english.aawsat.com/varieties/5196291-saudi-space-agency-concludes-participation-world-space-week-2025
1268129875	20251012	202510	2025	2025.7726	EDU	SCHOOL						EDU			GBR	GLASGOW	GBR								1	010	010	01	1	0.0	10	1	10	-1.97628458498023	0								0								0								20251012061500	https://www.glasgowtimes.co.uk/news/scottish-news/25534345.glasgow-school-parents-raise-concerns-nursery-move-building/
1268129876	20251012	202510	2025	2025.7726	EDU	SCHOOL						EDU			GBR	GLASGOW	GBR								1	120	120	12	3	-4.0	10	1	10	-1.97628458498023	0								0								0								20251012061500	https://www.glasgowtimes.co.uk/news/scottish-news/25534345.glasgow-school-parents-raise-concerns-nursery-move-building/
1268129877	20251012	202510	2025	2025.7726	EDU	PROFESSOR						EDU			SWE	SWEDEN	SWE								1	020	020	02	1	3.0	1	1	1	2.05992509363296	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20251012061500	https://www.thedailystar.net/news/bangladesh/news/yunus-urges-global-youth-be-visionary-and-shape-better-future-4007836
1268129878	20251012	202510	2025	2025.7726	EDUEDU	UNIVERSITY						EDU	EDU		EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	2.44565217391304	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251012061500	https://english.aawsat.com/varieties/5196291-saudi-space-agency-concludes-participation-world-space-week-2025
1268129879	20251012	202510	2025	2025.7726	ELI	ACTOR						ELI													0	010	010	01	1	0.0	5	1	5	-0.22999080036799	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251012061500	https://www.cowboysindians.com/2025/10/we-wanted-to-talk-with-jason-clarke-about-the-last-frontier-but-it-wasnt-easy/
1268129880	20251012	202510	2025	2025.7726	ELI	ACTOR						ELI													1	090	090	09	2	-2.0	10	1	10	1.06382978723405	0								0								0								20251012061500	https://www.tvguide.co.uk/schedule/a0fcbf7c-a7cb-5a5e-96df-f565d4728954/the-unxplained-mysteries-of-the-universe
1268129881	20251012	202510	2025	2025.7726	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	017	017	01	1	0.0	2	1	2	3.86100386100386	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251012061500	https://www.lbc.co.uk/article/diane-keaton-tributes-death-5HjdFGQ_2/
1268129882	20251012	202510	2025	2025.7726	ESP	SPANISH	ESP								ESPREB	SPAIN	ESP					REB			1	181	181	18	4	-9.0	1	1	1	-0.84745762711864	4	El Casco, Spain (general), Spain	SP	SP00	16302	42.6878	-0.026362	-380453	4	El Casco, Spain (general), Spain	SP	SP00	16302	42.6878	-0.026362	-380453	4	El Casco, Spain (general), Spain	SP	SP00	16302	42.6878	-0.026362	-380453	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
1268129883	20251012	202510	2025	2025.7726	ESP	SPANISH	ESP								ESPREB	SPAIN	ESP					REB			1	181	181	18	4	-9.0	1	1	1	-0.84745762711864	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
1268129884	20251012	202510	2025	2025.7726	ESP	SPANISH	ESP								GBROPP	UNITED KINGDOM	GBR					OPP			1	181	181	18	4	-9.0	1	1	1	-0.84745762711864	4	El Casco, Spain (general), Spain	SP	SP00	16302	42.6878	-0.026362	-380453	1	United Kingdom	UK	UK		54	-4	UK	4	El Casco, Spain (general), Spain	SP	SP00	16302	42.6878	-0.026362	-380453	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
1268129885	20251012	202510	2025	2025.7726	ESP	SPANISH	ESP								GBROPP	UNITED KINGDOM	GBR					OPP			1	181	181	18	4	-9.0	1	1	1	-0.84745762711864	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
1268129886	20251012	202510	2025	2025.7726	EUR	EUROPE	EUR								USA	THE US	USA								1	042	042	04	1	1.9	5	1	5	2.51748251748252	4	Centrale, France (general), France	FR	FR00	16333	45.4106	7.16983	-1446442	4	Centrale, France (general), France	FR	FR00	16333	45.4106	7.16983	-1446442	4	Centrale, France (general), France	FR	FR00	16333	45.4106	7.16983	-1446442	20251012061500	https://www.connexionfrance.com/magazine/how-i-got-involved-in-dog-shows-after-moving-to-france/743932
1268129887	20251012	202510	2025	2025.7726	FRA	LYON	FRA																		1	010	010	01	1	0.0	3	1	3	-4.04463040446304	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20251012061500	https://nypost.com/2025/10/12/us-news/ice-director-todd-lyons-fumes-over-illegal-migrant-anmol-anmols-ny-issued-no-name-given-drivers-license/
1268129888	20251012	202510	2025	2025.7726	FRA	FRANCE	FRA																		1	043	043	04	1	2.8	5	1	5	1.90217391304348	4	Dordogne, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.4969	1.70817	-1424311	0								4	Dordogne, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.4969	1.70817	-1424311	20251012061500	https://www.connexionfrance.com/magazine/how-i-became-an-artist-and-photographer-after-moving-to-france/741921
1268129889	20251012	202510	2025	2025.7726	FRA	FRANCE	FRA																		0	051	051	05	1	3.4	4	1	4	1.26903553299492	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129890	20251012	202510	2025	2025.7726	FRA	FRANCE	FRA																		0	051	051	05	1	3.4	2	1	2	1.26903553299492	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129891	20251012	202510	2025	2025.7726	FRA	FRANCE	FRA																		0	051	051	05	1	3.4	2	1	2	1.26903553299492	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129892	20251012	202510	2025	2025.7726	FRA	FRENCH	FRA																		1	130	130	13	3	-4.4	10	1	10	0.56074766355141	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20251012061500	https://www.connexionfrance.com/magazine/bread-bacon-and-beans-british-food-habits-on-trial-in-france/743896
1268129893	20251012	202510	2025	2025.7726	FRA	ORLEANS	FRA								CRM	CRIMINAL						CRM			0	036	036	03	1	4.0	3	1	3	-5.83941605839416	3	Orleans Parish, Louisiana, United States	US	USLA	LA071	30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	20251012061500	https://www.wdsu.com/article/orleans-parish-clerk-of-criminal-court-runoff/69007634
1268129894	20251012	202510	2025	2025.7726	FRA	ORLEANS	FRA								CRM	CRIMINAL						CRM			1	042	042	04	1	1.9	7	1	4	-5.83941605839416	3	Orleans Parish, Louisiana, United States	US	USLA	LA071	30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	3	Orleans Parish, Louisiana, United States	US	USLA		30.0335	-89.9501	558113	20251012061500	https://www.wdsu.com/article/orleans-parish-clerk-of-criminal-court-runoff/69007634
1268129895	20251012	202510	2025	2025.7726	FRA	ORLEANS	FRA								CRM	CRIMINAL						CRM			1	042	042	04	1	1.9	4	1	4	-5.83941605839416	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251012061500	https://www.wdsu.com/article/orleans-parish-clerk-of-criminal-court-runoff/69007634
1268129896	20251012	202510	2025	2025.7726	FRA	LYON	FRA								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.04463040446304	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251012061500	https://nypost.com/2025/10/12/us-news/ice-director-todd-lyons-fumes-over-illegal-migrant-anmol-anmols-ny-issued-no-name-given-drivers-license/
1268129897	20251012	202510	2025	2025.7726	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	4	1	4	-0.17543859649123	4	Edinburgh Castle, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595387	0								4	Edinburgh Castle, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595387	20251012061500	https://www.glasgowtimes.co.uk/news/25534688.now-ruined-abbey-scotlands-centre-power/
1268129898	20251012	202510	2025	2025.7726	GBR	GLASGOW	GBR																		1	111	111	11	3	-2.0	10	1	10	-8.36653386454183	0								0								0								20251012061500	https://www.glasgowtimes.co.uk/news/scottish-news/25531330.thug-punched-mini-bus-driver-glasgow-m8-road-rage-assault/
1268129899	20251012	202510	2025	2025.7726	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	4	1	4	-16.3265306122449	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.malaysiakini.com/news/757816
1268129900	20251012	202510	2025	2025.7726	GBR	UNITED KINGDOM	GBR								GBRBUS	UNITED KINGDOM	GBR					BUS			1	043	043	04	1	2.8	2	1	2	-0.72992700729927	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.tvguide.co.uk/schedule/784f2de6-2829-5e73-b5fc-4ce43de21b36/britains-most-historic-towns
1268129901	20251012	202510	2025	2025.7726	GBR	BRITISH	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	040	040	04	1	1.0	4	1	4	1.26903553299492	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://english.aawsat.com/arab-world/5196287-egypt-convene-global-leaders-including-trump-sharm-el-sheikh-gaza-war-agreement
1268129902	20251012	202510	2025	2025.7726	GBR	UNITED KINGDOM	GBR								GBROPP	UNITED KINGDOM	GBR					OPP			1	042	042	04	1	1.9	2	1	2	-0.84745762711864	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
1268129903	20251012	202510	2025	2025.7726	GBR	BRITISH	GBR								GBROPP	UNITED KINGDOM	GBR					OPP			1	043	043	04	1	2.8	2	1	2	-0.84745762711864	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251012061500	https://www.tvguide.co.uk/schedule/9afcc53d-b788-5182-810c-d9afef20569e/sharpe
