1273714934	20241112	202411	2024	2024.8548	GBR	UNITED KINGDOM	GBR								MED	NEWS AGENCY						MED			1	013	013	01	1	0.4	4	1	4	0.15105740181269	4	Highbridge, Somerset, United Kingdom	UK	UKM3	40129	51.2167	-2.98333	-2598645	4	Highbridge, Somerset, United Kingdom	UK	UKM3	40129	51.2167	-2.98333	-2598645	4	Highbridge, Somerset, United Kingdom	UK	UKM3	40129	51.2167	-2.98333	-2598645	20251112040000	https://www.burnhamandhighbridgeweeklynews.co.uk/news/national/25614841.top-doctors-plea-parents-protect-children-flu/
1273715257	20251112	202511	2025	2025.8548	COPGOV	POLICE						COP	GOV		INDGOV	JAMMU AND KASHMIR	IND					GOV			1	111	111	11	3	-2.0	4	1	4	-5.25059665871122	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	20251112040000	http://www.bignewsnetwork.com/news/278688478/radicalisation-of-educated-youth-big-challege-for-country-former-j-k-dgp-on-delhi-blast
1273715258	20251112	202511	2025	2025.8548	CRI	COSTA RICA	CRI																		1	010	010	01	1	0.0	10	1	10	1.0204081632653	1	Costa Rica	CS	CS		10	-84	CS	0								1	Costa Rica	CS	CS		10	-84	CS	20251112040000	https://www.tvguide.co.uk/schedule/8e07b0a6-adbc-5a24-b55e-86ef94d06f5a/yukon-vet
1273715259	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM													0	020	020	02	1	3.0	10	1	10	-6.08899297423887	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20251112040000	https://en.vietnamplus.vn/lawmakers-debate-key-legal-reforms-on-november-12-post332328.vnp
1273715260	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM													0	036	036	03	1	4.0	10	1	10	-6.08899297423887	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20251112040000	https://en.vietnamplus.vn/lawmakers-debate-key-legal-reforms-on-november-12-post332328.vnp
1273715261	20251112	202511	2025	2025.8548	CRM	GANG						CRM													1	043	043	04	1	2.8	6	1	6	-0.73260073260074	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251112040000	https://www.frontpagemag.com/glazov-gang-dems-brought-child-sex-slavery-into-america/
1273715262	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM													0	090	090	09	2	-2.0	6	1	6	-2.41935483870967	3	Chautauqua Institution, New York, United States	US	USNY	NY013	42.2092	-79.4623	978651	0								3	Chautauqua Institution, New York, United States	US	USNY		42.2092	-79.4623	978651	20251112040000	https://www.newsbusters.org/blogs/nb/tim-graham/2014/07/11/former-top-nyt-editor-obama-officials-repeatedly-told-me-youll-have
1273715263	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM													1	1123	112	11	3	-2.0	1	1	1	-11.9533527696793	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20251112040000	https://fox17.com/news/local/man-with-violent-record-accused-of-attacking-woman-in-germantown-while-on-probation
1273715264	20251112	202511	2025	2025.8548	CRM	PIRATE						CRM			BUS	TANKER						BUS			1	180	180	18	4	-9.0	10	1	10	-5.69948186528497	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20251112040000	https://www.kob.com/ap-top-news/european-union-and-indian-navies-take-over-ship-used-by-pirates-off-somalia-to-seize-tanker/
1273715265	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM			CUB	CUBA	CUB								1	057	057	05	1	8.0	8	1	8	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715266	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM			CUB	CUBA	CUB								1	057	057	05	1	8.0	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	India	IN	IN		20	77	IN	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715267	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	1123	112	11	3	-2.0	2	1	2	-11.9533527696793	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20251112040000	https://fox17.com/news/local/man-with-violent-record-accused-of-attacking-woman-in-germantown-while-on-probation
1273715268	20251112	202511	2025	2025.8548	CRM	CRIMINAL						CRM			VNM	HANOI	VNM								1	040	040	04	1	1.0	5	1	5	-6.08899297423887	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20251112040000	https://en.vietnamplus.vn/lawmakers-debate-key-legal-reforms-on-november-12-post332328.vnp
1273715269	20251112	202511	2025	2025.8548	CUB	CUBAN	CUB																		0	017	017	01	1	0.0	8	1	8	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715270	20251112	202511	2025	2025.8548	CUB	CUBAN	CUB																		0	040	040	04	1	1.0	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715271	20251112	202511	2025	2025.8548	CUB	HAVANA	CUB								BOL	BOLIVIA	BOL								0	043	043	04	1	2.8	4	1	4	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Bolivia	BL	BL		-17	-65	BL	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715272	20251112	202511	2025	2025.8548	CUB	CUBA	CUB								BOL	BOLIVIA	BOL								0	043	043	04	1	2.8	1	1	1	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Bolivia	BL	BL		-17	-65	BL	1	India	IN	IN		20	77	IN	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715273	20251112	202511	2025	2025.8548	CUB	HAVANA	CUB								BOL	BOLIVIA	BOL								0	043	043	04	1	2.8	2	1	2	2.13414634146342	1	India	IN	IN		20	77	IN	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	India	IN	IN		20	77	IN	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715274	20251112	202511	2025	2025.8548	CUB	HAVANA	CUB								BOLGOV	BOLIVIAN	BOL					GOV			0	043	043	04	1	2.8	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Bolivia	BL	BL		-17	-65	BL	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715275	20251112	202511	2025	2025.8548	CUB	CUBA	CUB								BOLGOV	BOLIVIA	BOL					GOV			0	043	043	04	1	2.8	1	1	1	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Bolivia	BL	BL		-17	-65	BL	1	India	IN	IN		20	77	IN	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715276	20251112	202511	2025	2025.8548	CUB	CUBA	CUB								CRM	CRIMINAL						CRM			1	057	057	05	1	8.0	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Bolivia	BL	BL		-17	-65	BL	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715277	20251112	202511	2025	2025.8548	CUB	CUBA	CUB								CRM	CRIMINAL						CRM			1	057	057	05	1	8.0	8	1	8	2.13414634146342	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715278	20251112	202511	2025	2025.8548	CUB	CUBA	CUB								CUBELI	FIDEL CASTRO	CUB					ELI			0	043	043	04	1	2.8	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715279	20251112	202511	2025	2025.8548	CUBELI	FIDEL CASTRO	CUB					ELI			CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715280	20251112	202511	2025	2025.8548	CUBGOV	CUBAN	CUB					GOV													0	040	040	04	1	1.0	8	1	8	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715281	20251112	202511	2025	2025.8548	CUBGOV	CUBA	CUB					GOV													0	046	046	04	1	7.0	4	1	4	2.13414634146342	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251112040000	https://www.prokerala.com/news/articles/a1696018.html
1273715282	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	1	1	1	-0.37220843672456	4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	0								4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	20251112040000	https://www.businessday.co.za/opinion/2025-11-12-charlize-tomaselli-ramaphosa-the-g20-and-empty-promises-of-a-just-transition/
1273715283	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	4	1	4	-0.37220843672456	4	Ulanga, Mbeya, Tanzania	TZ	TZ09	115101	-8.35	34.3	-2574283	0								4	Ulanga, Mbeya, Tanzania	TZ	TZ09	115101	-8.35	34.3	-2574283	20251112040000	https://www.businessday.co.za/opinion/2025-11-12-charlize-tomaselli-ramaphosa-the-g20-and-empty-promises-of-a-just-transition/
1273715284	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	014	014	01	1	0.0	10	1	10	1.13350125944584	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20251112040000	https://www.spokanepublicradio.org/regional-news/2025-11-11/fight-over-counting-mail-in-ballots-after-election-day-will-go-before-u-s-supreme-court
1273715285	20251112	202511	2025	2025.8548	CVL	TOURIST						CVL													1	020	020	02	1	3.0	5	1	5	-6.3076923076923	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251112040000	https://www.tribuneindia.com/news/delhi/red-fort-blast-day-on-terror-stricken-locals-struggle-to-cope-with-reality/
1273715286	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													1	020	020	02	1	3.0	2	1	2	-0.30581039755351	3	Crawford, Ohio, United States	US	USOH	OH175	40.9198	-83.3421	1061004	0								3	Crawford, Ohio, United States	US	USOH	OH175	40.9198	-83.3421	1061004	20251112040000	https://wtov9.com/news/local/united-way-of-jefferson-county-rallies-community-for-meals-of-hope-amid-food-crisis-united-way-meals-of-hope-jefferson-county-food-crisis-hunger-relief-meal-packing-community-support-food-insecurity
1273715287	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													0	020	020	02	1	3.0	5	1	5	10.8407079646018	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251112040000	https://ktvz.com/news/redmond/2025/11/11/dry-canyon-arts-association-receives-34000-cultural-trust-grant-for-remodel-of-new-community-art-center/
1273715288	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	036	036	03	1	4.0	10	1	10	1.09439124487004	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	0								4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20251112040000	https://www.biglychee.com/2025/11/12/what-is-the-purpose-of-all-this/
1273715289	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	036	036	03	1	4.0	10	1	10	1.09439124487004	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112040000	https://www.biglychee.com/2025/11/12/what-is-the-purpose-of-all-this/
1273715290	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													1	036	036	03	1	4.0	10	1	10	10.8407079646018	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251112040000	https://ktvz.com/news/redmond/2025/11/11/dry-canyon-arts-association-receives-34000-cultural-trust-grant-for-remodel-of-new-community-art-center/
1273715291	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	046	046	04	1	7.0	2	1	2	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	0								3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715292	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	10	1	10	9.97442455242965	4	Pingelly, Western Australia, Australia	AS	AS08	5534	-32.5325	117.082	-1595236	0								4	Pingelly, Western Australia, Australia	AS	AS08	5534	-32.5325	117.082	-1595236	20251112040000	https://www.miragenews.com/age-friendly-grants-boost-wa-seniors-wellbeing-1568691/
1273715293	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													1	070	070	07	2	7.0	10	1	10	2.4822695035461	3	Utica, New York, United States	US	USNY	NY065	43.1009	-75.2327	968324	0								3	Utica, New York, United States	US	USNY	NY065	43.1009	-75.2327	968324	20251112040000	https://www.romesentinel.com/news/americu-donates-5-000-to-assist-rebuild-of-local-monument/article_88b682f9-5619-4083-9874-d344066f2782.html
1273715294	20251112	202511	2025	2025.8548	CVL	VILLAGE						CVL													0	084	084	08	2	7.0	7	1	7	0.75187969924812	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20251112040000	https://www.theleader.com.au/story/9108601/keyton-urges-action-on-australias-retirement-village-gap/
1273715295	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	112	112	11	3	-2.0	4	1	4	-0.65359477124183	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	0								5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	20251112040000	https://hallmarknews.com/anambra-election-forces-that-shaped-soludos-sweeping-victory/
1273715296	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													0	120	120	12	3	-4.0	10	1	10	-3.52112676056338	3	Royal Gorge, Colorado, United States	US	USCO	CO043	38.4311	-105.269	191861	0								3	Royal Gorge, Colorado, United States	US	USCO		38.4311	-105.269	191861	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715297	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													1	120	120	12	3	-4.0	2	1	2	-3.52112676056338	3	Custer County, Colorado, United States	US	USCO	CO027	38.1167	-105.367	198129	0								3	Custer County, Colorado, United States	US	USCO		38.1167	-105.367	198129	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715298	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													1	120	120	12	3	-4.0	10	1	10	-3.52112676056338	3	Pikes Peak, Colorado, United States	US	USCO	CO041	38.8405	-105.044	204770	0								3	Pikes Peak, Colorado, United States	US	USCO		38.8405	-105.044	204770	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715299	20251112	202511	2025	2025.8548	CVL	VOTER						CVL													1	120	120	12	3	-4.0	2	1	2	-3.52112676056338	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715300	20251112	202511	2025	2025.8548	CVL	SCIENTIST						CVL													0	128	128	12	3	-5.0	5	1	5	-1.18413262285376	4	Cochin, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	0								4	Cochin, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	20251112040000	https://www.eurasiareview.com/12112025-the-quantum-cat-a-campaign-for-science-and-the-culture-of-reason-oped/
1273715301	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													0	141	141	14	3	-6.5	4	1	4	3.63636363636363	3	Carnegie Mellon University, Pennsylvania, United States	US	USPA	PA003	40.4412	-79.9428	1217343	0								3	Carnegie Mellon University, Pennsylvania, United States	US	USPA		40.4412	-79.9428	1217343	20251112040000	https://archinect.com/jobs/entry/150510079/assistant-or-associate-professor-tenure-track-in-architectural-design
1273715302	20251112	202511	2025	2025.8548	CVL	COMMUNITY						CVL													0	141	141	14	3	-6.5	6	1	6	3.63636363636363	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251112040000	https://archinect.com/jobs/entry/150510079/assistant-or-associate-professor-tenure-track-in-architectural-design
1273715303	20251112	202511	2025	2025.8548	CVL	RESIDENTS						CVL			EDU	SCHOOL						EDU			0	071	071	07	2	7.4	10	1	10	-5.67375886524822	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251112040000	https://www.wcpo.com/news/education/its-very-disappointing-very-frustrating-franklin-city-schools-faces-major-cuts-after-second-levy-failure
1273715304	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			MEX	DURANGO	MEX								0	046	046	04	1	7.0	1	1	1	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Carbondale, Colorado, United States	US	USCO	CO045	39.4022	-107.211	174841	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715305	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			MEX	DURANGO	MEX								0	046	046	04	1	7.0	1	1	1	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Glenwood Springs, Colorado, United States	US	USCO		39.5505	-107.325	204659	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715306	20251112	202511	2025	2025.8548	CVL	CITIZEN						CVL			USA	AMERICAN	USA								1	012	012	01	1	-0.4	3	1	3	-3.64145658263306	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251112040000	https://www.wpsdlocal6.com/news/calloway-county-teen-reaches-finals-in-2025-national-civic-bee/article_6e0a9c34-27f0-4f6b-9ec1-6620ce0a79f1.html
1273715307	20251112	202511	2025	2025.8548	CVL	CITIZEN						CVL			USA	AMERICAN	USA								1	012	012	01	1	-0.4	6	1	6	-3.64145658263306	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251112040000	https://www.wpsdlocal6.com/news/calloway-county-teen-reaches-finals-in-2025-national-civic-bee/article_6e0a9c34-27f0-4f6b-9ec1-6620ce0a79f1.html
1273715308	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715309	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Carbondale, Colorado, United States	US	USCO	CO045	39.4022	-107.211	174841	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715310	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Glenwood Springs, Colorado, United States	US	USCO		39.5505	-107.325	204659	3	Steamboat Springs, Colorado, United States	US	USCO		40.485	-106.832	172749	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715311	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-3.52112676056338	3	Steamboat Springs, Colorado, United States	US	USCO	CO107	40.485	-106.832	172749	3	Snowmass Village, Colorado, United States	US	USCO		39.213	-106.938	204832	3	Snowmass Village, Colorado, United States	US	USCO		39.213	-106.938	204832	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715312	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-3.52112676056338	3	Custer County, Colorado, United States	US	USCO	CO027	38.1167	-105.367	198129	3	Custer County, Colorado, United States	US	USCO		38.1167	-105.367	198129	3	Custer County, Colorado, United States	US	USCO		38.1167	-105.367	198129	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715313	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	WASHINGTON	USA								1	120	120	12	3	-4.0	10	1	10	-9.0202177293935	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251112040000	http://www.thereflector.com/stories/commentary-income-tax-proposals-wont-die-in-washington-state,390934
1273715314	20251112	202511	2025	2025.8548	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-3.52112676056338	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20251112040000	https://www.durangoherald.com/articles/voters-in-some-colorado-communities-begin-to-chafe-at-taxing-tourists-to-pay-for-local-services/
1273715315	20251112	202511	2025	2025.8548	CVL	TRAVELER						CVL			USA	NEW YORK	USA								1	160	160	16	4	-4.0	2	1	2	-3.83912248628884	3	Westchester County Airport, New York, United States	US	USNY	NY119	41.0713	-73.7064	978369	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251112040000	https://i95rock.com/faa-flight-reductions/
1273715316	20251112	202511	2025	2025.8548	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-3.64145658263306	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251112040000	https://www.wpsdlocal6.com/news/calloway-county-teen-reaches-finals-in-2025-national-civic-bee/article_6e0a9c34-27f0-4f6b-9ec1-6620ce0a79f1.html
1273715317	20251112	202511	2025	2025.8548	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.64145658263306	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251112040000	https://www.wpsdlocal6.com/news/calloway-county-teen-reaches-finals-in-2025-national-civic-bee/article_6e0a9c34-27f0-4f6b-9ec1-6620ce0a79f1.html
