1270883168	20241027	202410	2024	2024.8137	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-6.06060606060606	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20251027104500	https://balkaninsight.com/2025/10/27/moving-albanian-drug-money-on-trust-or-in-crypto/
1270883468	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS													1	035	035	03	1	7.0	30	1	30	6.73178673178673	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251027104500	https://paymentweek.com/tag/institutional-investors/
1270883469	20251027	202510	2025	2025.8137	BUS	TANKER						BUS													1	040	040	04	1	1.0	4	1	4	2.59365994236312	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	0								4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	20251027104500	https://www.shippingtribune.com/news/shipping/TANCO+2026+:+Connecting+Global+Leaders+in+Tanker+Shipping+
1270883470	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													0	040	040	04	1	1.0	10	1	10	-2.36686390532545	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20251027104500	https://www.thehitavada.com/Encyc/2025/10/27/it-deptt-issues-notices-to-130-mega-hospitals-to-check-manipulated-cash-transactions.html
1270883471	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													1	044	044	04	1	2.5	10	1	10	3.38983050847458	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20251027104500	https://bmmagazine.co.uk/in-business/peter-kyle-ai-deregulation-uk-growth-2025/
1270883472	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS													1	051	051	05	1	3.4	10	1	10	4.15094339622641	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20251027104500	https://www.restaurantonline.co.uk/Article/2025/10/27/emma-woods-to-step-down-as-tortilla-chair/
1270883473	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													0	070	070	07	2	7.0	5	1	5	1.50537634408602	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20251027104500	https://news.webindia123.com/news/Articles/India/20251027/4376972.html
1270883474	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													1	070	070	07	2	7.0	10	1	10	1.81219110378912	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20251027104500	https://www.miragenews.com/iata-updates-cargo-and-ground-operations-manuals-1558248/
1270883475	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													1	070	070	07	2	7.0	10	1	10	1.13636363636364	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251027104500	https://ktrh.iheart.com/featured/houston-texas-news/content/2025-10-25-fast-food-is-not-as-cheap-as-it-use-to-be/
1270883476	20251027	202510	2025	2025.8137	BUS	INDUSTRY						BUS													1	090	090	09	2	-2.0	20	1	10	-4.49438202247191	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20251027104500	https://www.taipeitimes.com/News/taiwan/archives/2025/10/27/2003846191
1270883477	20251027	202510	2025	2025.8137	BUS	AIRLINE						BUS													1	128	128	12	3	-5.0	10	1	10	-2.38095238095238	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251027104500	https://www.yahoo.com/news/articles/british-airways-pauses-louis-theroux-095947710.html
1270883478	20251027	202510	2025	2025.8137	BUS	INVESTOR						BUS													1	130	130	13	3	-4.4	10	1	10	-5.12820512820513	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20251027104500	https://dunyanews.tv/en/Business/914347-psx-drops-sharply-amid-market-volatility
1270883479	20251027	202510	2025	2025.8137	BUS	BUSINESS						BUS													1	192	192	19	4	-9.5	6	1	6	1.42276422764228	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251027104500	https://www.postandcourier.com/spartanburg/business/italian-restaurant-downtown-spartanburg-michele-lepore/article_398e6d17-a170-4e75-8e6c-40a1c2a836d0.html
1270883480	20251027	202510	2025	2025.8137	BUS	PRODUCER						BUS			AGR	FARMER						AGR			0	030	030	03	1	4.0	1	1	1	-0.71942446043166	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20251027104500	https://www.yahoo.com/news/articles/snap-funding-wisconsin-running-farmers-100333047.html
1270883481	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			ARECVL	EMIRATI	ARE					CVL			1	020	020	02	1	3.0	10	1	10	1.7156862745098	0								0								0								20251027104500	https://www.khaleejtimes.com/uae/emiratisation-private-sector-companies-deadline-december-31
1270883482	20251027	202510	2025	2025.8137	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								1	013	013	01	1	0.4	5	1	5	-1.27388535031847	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251027104500	https://www.yahoo.com/news/articles/chefs-urge-people-eat-feral-093000932.html
1270883483	20251027	202510	2025	2025.8137	BUS	SERVER						BUS			CAN	OTTAWA	CAN								1	010	010	01	1	0.0	3	1	3	1.53172866520788	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251027104500	https://nationalpost.com/news/balsillie-tech-catrastrophic-costs
1270883484	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS			CHE	SWISS	CHE								1	020	020	02	1	3.0	10	1	10	7.14285714285714	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251027104500	https://biztoc.com/x/bb5a57493fa19c1e
1270883485	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			CVL	CIVILIAN						CVL			0	016	016	01	1	-2.0	5	1	5	-6.55021834061135	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883486	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			CVL	POPULATION						CVL			0	0311	031	03	1	5.2	10	1	10	-6.55021834061135	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883487	20251027	202510	2025	2025.8137	BUS	BANK						BUS			GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-1.72972972972973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251027104500	https://www.cbc.ca/news/canada/toronto/whos-hungry-2025-toronto-food-banks-9.6952657
1270883488	20251027	202510	2025	2025.8137	BUS	CORPORATION						BUS			GOV	GOVERNMENT						GOV			0	023	023	02	1	3.4	3	1	3	-2.03389830508474	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027104500	https://leamingtonobserver.co.uk/news/factory-investment-slumps-as-reeves-faces-pressure-ahead-of-budget-national-news-58685/
1270883489	20251027	202510	2025	2025.8137	BUS	CORPORATION						BUS			GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	3	1	3	-2.03389830508474	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027104500	https://leamingtonobserver.co.uk/news/factory-investment-slumps-as-reeves-faces-pressure-ahead-of-budget-national-news-58685/
1270883490	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS			HRV	CROATIAN	HRV								1	036	036	03	1	4.0	6	1	6	3.44827586206897	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20251027104500	https://www.pfonline.com:443/news/cortec-appoints-cortecros-evp-for-global-growth
1270883491	20251027	202510	2025	2025.8137	BUS	TANKER						BUS			IND	MUMBAI	IND								1	040	040	04	1	1.0	6	1	6	2.59365994236312	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	20251027104500	https://www.shippingtribune.com/news/shipping/TANCO+2026+:+Connecting+Global+Leaders+in+Tanker+Shipping+
1270883492	20251027	202510	2025	2025.8137	BUS	BUSINESS						BUS			IND	KOLKATA	IND								1	043	043	04	1	2.8	3	1	3	7.3094867807154	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20251027104500	https://news.webindia123.com/news/Articles/Business/20251027/4376970.html
1270883493	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			ISR	ISRAEL	ISR								0	012	012	01	1	-0.4	4	1	4	-6.55021834061135	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883494	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			LAB	WORKER						LAB			1	160	160	16	4	-4.0	10	1	10	-1.62074554294976	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027104500	https://startups.co.uk/news/rlw-rise-2025/
1270883495	20251027	202510	2025	2025.8137	BUS	CORPORATION						BUS			LEG	CONGRESS						LEG			1	071	071	07	2	7.4	2	1	2	-1.63265306122449	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20251027104500	https://www.npr.org/2025/10/27/nx-s1-5586147/npr-cpb-lawsuit-political-pressure
1270883496	20251027	202510	2025	2025.8137	BUS	CORPORATION						BUS			LEG	CONGRESS						LEG			1	071	071	07	2	7.4	8	1	8	-1.63265306122449	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20251027104500	https://www.npr.org/2025/10/27/nx-s1-5586147/npr-cpb-lawsuit-political-pressure
1270883497	20251027	202510	2025	2025.8137	BUS	BUSINESS						BUS			MDV	MALE	MDV								0	173	173	17	4	-5.0	10	1	10	-7.02247191011236	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20251027104500	https://www.namibian.com.na/drug-busts-and-robberies-recorded-in-windhoek/
1270883498	20251027	202510	2025	2025.8137	BUS	PRODUCER						BUS			MED	WRITER						MED			1	173	173	17	4	-5.0	5	1	5	2.76073619631902	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251027104500	https://ianslive.in/ashish-chanchlanis-ekaki-talks-about-a-life-changing-mysterious-trip-by-seven-friends--20251027154853
1270883499	20251027	202510	2025	2025.8137	BUS	INVESTOR						BUS			MNCUSA	T. ROWE PRICE	USA					MNC			1	020	020	02	1	3.0	10	1	10	7.66961651917404	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20251027104500	https://gulfbusiness.com/mumtalakat-sandboxaq-to-boost-biotech-sector/
1270883500	20251027	202510	2025	2025.8137	BUS	INVESTOR						BUS			MNCUSA	T. ROWE PRICE	USA					MNC			1	071	071	07	2	7.4	10	1	10	7.66961651917404	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20251027104500	https://gulfbusiness.com/mumtalakat-sandboxaq-to-boost-biotech-sector/
1270883501	20251027	202510	2025	2025.8137	BUS	COMPANIES						BUS			PSE	GAZA	PSE								0	012	012	01	1	-0.4	6	1	6	-6.55021834061135	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883502	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS			SDN	SUDANESE	SDN								0	100	100	10	3	-5.0	1	1	1	-6.55021834061135	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883503	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS			SDN	SUDANESE	SDN								0	100	100	10	3	-5.0	1	1	1	-6.55021834061135	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883504	20251027	202510	2025	2025.8137	BUS	COMPANY						BUS			SDNREF	SUDANESE	SDN					REF			0	100	100	10	3	-5.0	6	1	6	-6.55021834061135	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251027104500	https://www.justiceinfo.net/en/151422-gaza-when-will-the-lords-of-war-face-criminal-trial.html
1270883505	20251027	202510	2025	2025.8137	BUS	PRODUCER						BUS			TWN	TAIPEI	TWN								1	051	051	05	1	3.4	10	1	10	-1.09289617486339	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251027104500	https://www.bbc.co.uk/sounds/play/w3ct7178
1270883506	20251027	202510	2025	2025.8137	BUS	BANK						BUS			USA	INDIANA	USA								0	070	070	07	2	7.0	10	1	10	0.48780487804878	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251027104500	https://www.yahoo.com/news/articles/where-indiana-food-pantries-help-100714625.html
1270883507	20251027	202510	2025	2025.8137	BUSBUS	TANKER						BUS	BUS												1	036	036	03	1	4.0	10	1	10	2.59365994236312	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	0								4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	20251027104500	https://www.shippingtribune.com/news/shipping/TANCO+2026+:+Connecting+Global+Leaders+in+Tanker+Shipping+
1270883508	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN																		0	010	010	01	1	0.0	1	1	1	-0.57113187954309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027104500	https://www.cnn.com/2025/10/27/travel/american-canadian-tourists-differences
1270883509	20251027	202510	2025	2025.8137	CAN	ONTARIO	CAN																		0	030	030	03	1	4.0	10	1	10	-1.72972972972973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251027104500	https://www.cbc.ca/news/canada/toronto/whos-hungry-2025-toronto-food-banks-9.6952657
1270883510	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN																		0	051	051	05	1	3.4	1	1	1	-0.57113187954309	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251027104500	https://www.cnn.com/2025/10/27/travel/american-canadian-tourists-differences
1270883511	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN																		0	114	114	11	3	-2.0	1	1	1	-0.57113187954309	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								1	Australia	AS	AS		-25	135	AS	20251027104500	https://www.cnn.com/2025/10/27/travel/american-canadian-tourists-differences
1270883512	20251027	202510	2025	2025.8137	CAN	TORONTO	CAN								BUS	BANK						BUS			0	010	010	01	1	0.0	5	1	5	-1.72972972972973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251027104500	https://www.cbc.ca/news/canada/toronto/whos-hungry-2025-toronto-food-banks-9.6952657
1270883513	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								CANCVL	CANADIAN	CAN					CVL			0	112	112	11	3	-2.0	3	1	3	-0.57113187954309	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251027104500	https://www.cnn.com/2025/10/27/travel/american-canadian-tourists-differences
1270883514	20251027	202510	2025	2025.8137	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	5	1	5	-1.72972972972973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251027104500	https://www.cbc.ca/news/canada/toronto/whos-hungry-2025-toronto-food-banks-9.6952657
1270883515	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	10	1	10	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270883516	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								GOV	PRIME MINISTER						GOV			0	057	057	05	1	8.0	10	1	10	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270883517	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								IDN	INDONESIA	IDN								0	0311	031	03	1	5.2	1	1	1	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270883518	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								IDN	INDONESIA	IDN								0	0311	031	03	1	5.2	6	1	6	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	1	Indonesia	ID	ID		-5	120	ID	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270883519	20251027	202510	2025	2025.8137	CAN	CANADIAN	CAN								IDN	INDONESIA	IDN								0	0311	031	03	1	5.2	1	1	1	5.19480519480519	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20251027104500	https://www.pm.gc.ca/en/news/news-releases/2025/10/27/prime-minister-carney-advances-new-trade-economic-and-security
1270883520	20251027	202510	2025	2025.8137	CAN	CANADA	CAN								SPY	INTELLIGENCE						SPY			0	071	071	07	2	7.4	10	1	10	1.53172866520788	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251027104500	https://nationalpost.com/news/balsillie-tech-catrastrophic-costs
1270883521	20251027	202510	2025	2025.8137	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-5.60747663551402	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251027104500	https://www.theglobeandmail.com/opinion/article-bill-c-9-puts-canadians-charter-rights-peril/
1270883522	20251027	202510	2025	2025.8137	CAN	TORONTO	CAN								USA	SAN ANTONIO	USA								1	042	042	04	1	1.9	8	1	8	2	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251027104500	https://www.kono1011.com/station/spurs-action-tonight/F73C2HW2PVFRVKSXXERAPZJGPQ/
1270883523	20251027	202510	2025	2025.8137	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251027104500	https://www.kono1011.com/station/spurs-action-tonight/F73C2HW2PVFRVKSXXERAPZJGPQ/
1270883524	20251027	202510	2025	2025.8137	CANGOV	DAVID JOHNSTON	CAN					GOV													1	080	080	08	2	5.0	10	1	10	-0.36968576709797	0								0								0								20251027104500	https://www.postandcourier.com/politics/what-to-know-about-the-upcoming-dorchester-county-special-primary-for-a-statehouse-seat/article_a44065f6-0aad-4559-8be4-7d05b48344bd.html
1270883525	20251027	202510	2025	2025.8137	CHE	SWITZERLAND	CHE								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	11	11	11	-1.53298271453541	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20251027104500	http://www.jamaicantimes.com/news/278656750/trade-talks-in-malaysia-aim-to-salvage-trump-xi-meeting
1270883526	20251027	202510	2025	2025.8137	CHE	GENEVA	CHE								GBR	LONDON	GBR								0	040	040	04	1	1.0	33	11	33	-1.5329827145354	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20251027104500	http://www.jamaicantimes.com/news/278656750/trade-talks-in-malaysia-aim-to-salvage-trump-xi-meeting
1270883527	20251027	202510	2025	2025.8137	CHE	GENEVA	CHE								GBR	LONDON	GBR								0	040	040	04	1	1.0	11	11	11	-1.53298271453541	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251027104500	http://www.jamaicantimes.com/news/278656750/trade-talks-in-malaysia-aim-to-salvage-trump-xi-meeting
1270883528	20251027	202510	2025	2025.8137	CHN	CHINESE	CHN																		0	020	020	02	1	3.0	1	1	1	3.97643593519882	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	0								4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	20251027104500	https://www.thehitavada.com/Encyc/2025/10/27/bhagavad-gita-nectar-of-wisdom-for-modern-world-say-chinese-scholars-.html
1270883529	20251027	202510	2025	2025.8137	CHN	CHINA	CHN																		0	026	026	02	1	4.0	5	1	5	-0.11049723756906	1	China	CH	CH		35	105	CH	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251027104500	https://www.cbsnews.com/news/trump-travels-to-asia-xi-jinping/?ftag=MSF0951a18
1270883530	20251027	202510	2025	2025.8137	CHN	CHINA	CHN																		1	030	030	03	1	4.0	1	1	1	0.93984962406015	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251027104500	https://bmmagazine.co.uk/news/us-china-final-deal-tiktok-sale-trump-xi-summit-2025/
