1267556466	20151012	201510	2015	2015.7726	CVL	POPULATION						CVL			SGP	SINGAPOREAN	SGP								0	084	084	08	2	7.0	5	1	5	-5.57377049180328	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251009001500	https://www.straitstimes.com/singapore/breaking-the-silence-on-financial-abuse-of-the-elderly-before-it-breaks-them
1267556835	20251009	202510	2025	2025.7644	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	1	1	1	-1.47540983606557	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556836	20251009	202510	2025	2025.7644	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	1	1	1	-1.47540983606557	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556837	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	6	1	6	1.34656272147413	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251009001500	https://www.newsghana.com.gh/departing-afreximbank-chief-makes-final-case-for-pan-african-unity/
1267556838	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		0	014	014	01	1	0.0	4	1	4	2.90674202664513	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20251009001500	https://president.ie/en/media-library/speeches/speech-by-president-michael-d-higgins-on-the-occasion-of-an-official-visit-of-h.e-cyril-ramaphosa-president-of-south-africa
1267556839	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		0	020	020	02	1	3.0	10	1	10	2.97029702970296	1	Equatorial Guinea	EK	EK		2	10	EK	0								1	Equatorial Guinea	EK	EK		2	10	EK	20251009001500	https://www.newsghana.com.gh/appo-prepares-for-leadership-transition-as-omar-ibrahim-steps-down/
1267556840	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		1	043	043	04	1	2.8	10	1	10	1.34656272147413	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251009001500	https://www.newsghana.com.gh/departing-afreximbank-chief-makes-final-case-for-pan-african-unity/
1267556841	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		0	051	051	05	1	3.4	10	1	10	-1.77419354838709	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20251009001500	https://www.discovermagazine.com/the-first-ever-fossilized-butt-scooting-came-from-a-rock-hyrax-126-000-years-ago-48120
1267556842	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR																		1	070	070	07	2	7.0	5	1	5	2.90674202664513	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20251009001500	https://president.ie/en/media-library/speeches/speech-by-president-michael-d-higgins-on-the-occasion-of-an-official-visit-of-h.e-cyril-ramaphosa-president-of-south-africa
1267556843	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								BUS	CORPORATION						BUS			1	046	046	04	1	7.0	10	1	10	1.84842883548983	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	20251009001500	https://www.newsghana.com.gh/central-african-republic-joins-africa-finance-corporation-as-46th-member/
1267556844	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								COP	POLICE						COP			1	046	046	04	1	7.0	10	1	10	-6.70731707317073	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251009001500	https://www.nzherald.co.nz/northern-advocate/news/police-officer-marthinus-anton-keeve-named-in-angel-riley-death-case/GL5FG62IIBFQBKORWZQYKPBW44/
1267556845	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								DZA	ALGIERS	DZA								1	043	043	04	1	2.8	7	1	7	1.36452241715399	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20251009001500	https://www.newsghana.com.gh/afreximbank-accelerates-factoring-to-close-africas-us300bn-sme-funding-gap/
1267556846	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								GOV	PRESIDENT						GOV			1	070	070	07	2	7.0	5	1	5	2.90674202664513	1	South Africa	SF	SF		-30	26	SF	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	South Africa	SF	SF		-30	26	SF	20251009001500	https://president.ie/en/media-library/speeches/speech-by-president-michael-d-higgins-on-the-occasion-of-an-official-visit-of-h.e-cyril-ramaphosa-president-of-south-africa
1267556847	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								LEG	CHAMBER						LEG			1	020	020	02	1	3.0	3	1	3	2.97029702970296	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20251009001500	https://www.newsghana.com.gh/appo-prepares-for-leadership-transition-as-omar-ibrahim-steps-down/
1267556848	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								MED	MEDIA						MED			0	043	043	04	1	2.8	4	1	4	1.13636363636364	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20251009001500	https://briefly.co.za/people/226142-woman-falls-floating-a-school-sharks-maldives-sa-stunned/
1267556849	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	2.97029702970296	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20251009001500	https://www.newsghana.com.gh/appo-prepares-for-leadership-transition-as-omar-ibrahim-steps-down/
1267556850	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								OPP	PRISONER						OPP			0	042	042	04	1	1.9	2	1	2	2.90674202664513	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251009001500	https://president.ie/en/media-library/speeches/speech-by-president-michael-d-higgins-on-the-occasion-of-an-official-visit-of-h.e-cyril-ramaphosa-president-of-south-africa
1267556851	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	1.34656272147413	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251009001500	https://www.newsghana.com.gh/departing-afreximbank-chief-makes-final-case-for-pan-african-unity/
1267556852	20251009	202510	2025	2025.7644	AFR	AFRICA	AFR								ZAF	SOUTH AFRICAN	ZAF								0	014	014	01	1	0.0	2	1	2	2.90674202664513	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251009001500	https://president.ie/en/media-library/speeches/speech-by-president-michael-d-higgins-on-the-occasion-of-an-official-visit-of-h.e-cyril-ramaphosa-president-of-south-africa
1267556853	20251009	202510	2025	2025.7644	AFRGOV	AFRICA	AFR					GOV			IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS		1	014	014	01	1	0.0	10	1	10	2.15827338129496	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251009001500	https://www.newsghana.com.gh/ecowas-ministers-tackle-statutory-posts-distribution-in-abuja/
1267556854	20251009	202510	2025	2025.7644	AFRGOV	AFRICA	AFR					GOV			NGA	ABUJA	NGA								1	042	042	04	1	1.9	10	1	10	2.15827338129496	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251009001500	https://www.newsghana.com.gh/ecowas-ministers-tackle-statutory-posts-distribution-in-abuja/
1267556855	20251009	202510	2025	2025.7644	AGR	FISHER						AGR													0	010	010	01	1	0.0	6	1	6	-0.546448087431689	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251009001500	https://www.abbynews.com/home2/white-rock-rcmp-continues-search-for-justin-fisher-2-years-later-8296276
1267556856	20251009	202510	2025	2025.7644	AGR	FARMER						AGR													0	020	020	02	1	3.0	10	1	10	3.33333333333333	4	Masuka, Zimbabwe (general), Zimbabwe	ZI	ZI00	21857	-21.3833	31.9667	-2315826	0								4	Masuka, Zimbabwe (general), Zimbabwe	ZI	ZI00	21857	-21.3833	31.9667	-2315826	20251009001500	https://www.newsdzezimbabwe.co.uk/2025/10/govt-we-mobilised-16-000-tractors.html
1267556857	20251009	202510	2025	2025.7644	AGR	FARMER						AGR													0	020	020	02	1	3.0	10	1	10	-0.31974420463629	4	Wroxham, Norfolk, United Kingdom	UK	UKI9	40122	52.7	1.4	-2612200	0								4	Wroxham, Norfolk, United Kingdom	UK	UKI9	40122	52.7	1.4	-2612200	20251009001500	https://www.fwi.co.uk/news/environment/how-water-action-groups-can-help-secure-farm-supplies
1267556858	20251009	202510	2025	2025.7644	AGR	FARMER						AGR													0	051	051	05	1	3.4	6	1	6	4.0650406504065	1	Vanuatu	NH	NH		-16	167	NH	0								1	Vanuatu	NH	NH		-16	167	NH	20251009001500	https://www.dailypost.vu/news/dedicated-farmer-targets-vt9m-from-4-000-watermelon-plants/article_5fa6bfca-2574-50bc-996e-894e0992f933.html
1267556859	20251009	202510	2025	2025.7644	AGR	FARMER						AGR													1	080	080	08	2	5.0	10	1	10	0.238379022646	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20251009001500	https://www.fwi.co.uk/arable/osr/osr-growers-advised-to-apply-pgr-to-very-forward-crops
1267556860	20251009	202510	2025	2025.7644	AGR	RANCHER						AGR			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	10	1	10	-5.01022494887526	3	Thompson Falls, Montana, United States	US	USMT	MT089	47.5972	-115.344	792090	3	Thompson Falls, Montana, United States	US	USMT		47.5972	-115.344	792090	3	Thompson Falls, Montana, United States	US	USMT		47.5972	-115.344	792090	20251009001500	https://www.montanaoutdoor.com/2025/10/montana-vs-the-wolves-legal-battles-over-apex-predators/
1267556861	20251009	202510	2025	2025.7644	AGR	RANCHER						AGR			GOV	GOVERNMENT						GOV			1	114	114	11	3	-2.0	10	1	10	-5.01022494887526	3	Thompson Falls, Montana, United States	US	USMT	MT089	47.5972	-115.344	792090	3	Thompson Falls, Montana, United States	US	USMT		47.5972	-115.344	792090	3	Thompson Falls, Montana, United States	US	USMT		47.5972	-115.344	792090	20251009001500	https://www.montanaoutdoor.com/2025/10/montana-vs-the-wolves-legal-battles-over-apex-predators/
1267556862	20251009	202510	2025	2025.7644	AGR	FARMER						AGR			VUT	VANUATU	VUT								1	051	051	05	1	3.4	3	1	2	4.0650406504065	1	Vanuatu	NH	NH		-16	167	NH	1	Vanuatu	NH	NH		-16	167	NH	1	Vanuatu	NH	NH		-16	167	NH	20251009001500	https://www.dailypost.vu/news/dedicated-farmer-targets-vt9m-from-4-000-watermelon-plants/article_5fa6bfca-2574-50bc-996e-894e0992f933.html
1267556863	20251009	202510	2025	2025.7644	ARG	ARGENTINA	ARG																		1	129	129	12	3	-5.0	4	1	4	-3.63636363636364	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20251009001500	https://www.straitstimes.com/world/Argentina-lower-house-approves-bill-curbing-presidential-decrees
1267556864	20251009	202510	2025	2025.7644	ARM	YEREVAN	ARM																		1	017	017	01	1	0.0	3	1	3	4.65465465465466	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20251009001500	https://massispost.com/2025/10/tree-planting-ceremony-in-honor-of-rev-dr-movses-b-janbazian/
1267556865	20251009	202510	2025	2025.7644	ARM	ARMENIAN	ARM																		1	040	040	04	1	1.0	2	1	2	5.91259640102828	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20251009001500	https://massispost.com/2025/10/armenian-cultural-days-stuttgart-2025-tell-it-to-your-children-values-knowledge-traditions/
1267556866	20251009	202510	2025	2025.7644	ARM	ARMENIA	ARM								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	1	4	4.65465465465466	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20251009001500	https://massispost.com/2025/10/tree-planting-ceremony-in-honor-of-rev-dr-movses-b-janbazian/
1267556867	20251009	202510	2025	2025.7644	ARM	ARMENIA	ARM								AZE	AZERBAIJAN	AZE								0	030	030	03	1	4.0	1	1	1	-0.41067761806981	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251009001500	https://www.express.co.uk/news/us/2118949/canadian-pm-mark-carney-blasted-kissing-trump-s-during-white-house-meeting
1267556868	20251009	202510	2025	2025.7644	ARM	ARMENIAN	ARM								DEU	STUTTGART	DEU								1	051	051	05	1	3.4	7	1	7	5.91259640102828	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251009001500	https://massispost.com/2025/10/armenian-cultural-days-stuttgart-2025-tell-it-to-your-children-values-knowledge-traditions/
1267556869	20251009	202510	2025	2025.7644	ARM	ARMENIAN	ARM								NRMRAC020	CREATIVITY				NRM					1	010	010	01	1	0.0	8	1	8	5.91259640102828	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251009001500	https://massispost.com/2025/10/armenian-cultural-days-stuttgart-2025-tell-it-to-your-children-values-knowledge-traditions/
1267556870	20251009	202510	2025	2025.7644	ARM	ARMENIA	ARM								PAK	PAKISTAN	PAK								0	030	030	03	1	4.0	1	1	1	-0.41067761806981	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251009001500	https://www.express.co.uk/news/us/2118949/canadian-pm-mark-carney-blasted-kissing-trump-s-during-white-house-meeting
1267556871	20251009	202510	2025	2025.7644	AUS	VICTORIA	AUS																		1	010	010	01	1	0.0	1	1	1	0.48192771084337	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251009001500	https://www.express.co.uk/showbiz/tv-radio/2118759/brooklyn-beckham-victoria-beckham-netflix
1267556872	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	010	010	01	1	0.0	4	1	4	1.85430463576159	4	Pambula, New South Wales, Australia	AS	AS02	5372	-36.9301	149.874	-1593790	0								4	Pambula, New South Wales, Australia	AS	AS02	5372	-36.9301	149.874	-1593790	20251009001500	https://www.abc.net.au/news/2025-10-09/child-drummer-plays-with-the-living-end-wanderer-festival/105861302
1267556873	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	2	1	2	-1.5358361774744	4	Destrees Bay, South Australia, Australia	AS	AS05	5277	-35.9166	137.65	11395331	0								4	Destrees Bay, South Australia, Australia	AS	AS05	5277	-35.9166	137.65	11395331	20251009001500	https://www.dailymail.co.uk/news/article-15175241/kangaroo-shark-attack-lee-berryman.html
1267556874	20251009	202510	2025	2025.7644	AUS	VICTORIA	AUS																		1	010	010	01	1	0.0	4	1	4	0.48192771084337	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251009001500	https://www.express.co.uk/showbiz/tv-radio/2118759/brooklyn-beckham-victoria-beckham-netflix
1267556875	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	16	2	8	0.766780989710925	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20251009001500	https://www.wallaceburgcourierpress.com:443/news/local-news/perth-east-opts-for-alternative-voting-methods-for-2026-election
1267556876	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	2	1	2	-2.49776984834969	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251009001500	https://www.abc.net.au/news/2025-10-09/nsw-pro-palestinian-sydney-opera-house-protest-decision/105869474
1267556877	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	2	1	2	-1.83887915936953	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20251009001500	https://www.abc.net.au/news/2025-10-09/beast-of-war-kiah-roache-turner-mark-coles-smith/105857098
1267556878	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	6	1	3	-0.41152263374486	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
1267556879	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	12	2	8	0.766780989710925	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20251009001500	https://www.wallaceburgcourierpress.com:443/news/local-news/perth-east-opts-for-alternative-voting-methods-for-2026-election
1267556880	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	2	1	2	-1.83887915936953	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251009001500	https://www.abc.net.au/news/2025-10-09/beast-of-war-kiah-roache-turner-mark-coles-smith/105857098
1267556881	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	026	026	02	1	4.0	10	1	10	-1.21012101210121	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556882	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	030	030	03	1	4.0	10	1	10	7.19424460431654	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://travelweekly.com.au/sisterhood-womens-travel-launches-its-first-pink-bus/
1267556883	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	036	036	03	1	4.0	4	1	4	6.44444444444445	4	South Perth, Western Australia, Australia	AS	AS08	5544	-31.9833	115.867	-1601410	0								4	South Perth, Western Australia, Australia	AS	AS08	5544	-31.9833	115.867	-1601410	20251009001500	https://www.perthnow.com.au/wa/perth/central/southern/physics-prodigy-and-autism-in-higher-education-advocate-becomes-2026-rhodes-scholar--c-20264827
1267556884	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	10	1	10	-1.21012101210121	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556885	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	040	040	04	1	1.0	2	1	2	1.33037694013304	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251009001500	https://theconversation.com/buying-with-a-sibling-or-rentvesting-some-unorthodox-approaches-to-buying-a-first-home-265571
1267556886	20251009	202510	2025	2025.7644	AUS	AUSTRALIAN	AUS																		1	042	042	04	1	1.9	8	1	8	7.19424460431654	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://travelweekly.com.au/sisterhood-womens-travel-launches-its-first-pink-bus/
1267556887	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	2	1	2	-0.41152263374486	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
1267556888	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	18	3	18	0.767737532337907	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556889	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	051	051	05	1	3.4	8	2	8	0.766780989710925	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20251009001500	https://www.wallaceburgcourierpress.com:443/news/local-news/perth-east-opts-for-alternative-voting-methods-for-2026-election
1267556890	20251009	202510	2025	2025.7644	AUS	AUSTRALIAN	AUS																		1	051	051	05	1	3.4	16	2	16	2.72827282728273	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556891	20251009	202510	2025	2025.7644	AUS	PERTH	AUS																		0	060	060	06	2	6.0	8	1	8	-4.56081081081081	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20251009001500	https://www.abc.net.au/news/2025-10-09/missing-man-mark-sear-wa-suspicious-friends-say/105866728
1267556892	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	073	073	07	2	7.4	2	1	2	-1.83887915936953	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	0								1	Japan	JA	JA		36	138	JA	20251009001500	https://www.abc.net.au/news/2025-10-09/beast-of-war-kiah-roache-turner-mark-coles-smith/105857098
1267556893	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	073	073	07	2	7.4	2	1	2	-1.83887915936953	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								1	Japan	JA	JA		36	138	JA	20251009001500	https://www.abc.net.au/news/2025-10-09/beast-of-war-kiah-roache-turner-mark-coles-smith/105857098
1267556894	20251009	202510	2025	2025.7644	AUS	AUSTRALIAN	AUS																		0	110	110	11	3	-2.0	10	1	10	0.75187969924812	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251009001500	https://www.express.co.uk/celebrity-news/2118944/dianne-buswell-joe-sugg-baby-update-strictly
1267556895	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	130	130	13	3	-4.4	4	1	4	-1.5358361774744	4	Kangaroo Island, Tasmania, Australia	AS	AS06	5335	-40.1833	147.9	-1580884	0								4	Destrees Bay, South Australia, Australia	AS	AS05	5277	-35.9166	137.65	11395331	20251009001500	https://www.dailymail.co.uk/news/article-15175241/kangaroo-shark-attack-lee-berryman.html
1267556896	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		0	130	130	13	3	-4.4	2	1	2	-0.41152263374486	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
1267556897	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS																		1	130	130	13	3	-4.4	12	1	8	-1.5358361774744	4	Destrees Bay, South Australia, Australia	AS	AS05	5277	-35.9166	137.65	11395331	0								4	Destrees Bay, South Australia, Australia	AS	AS05	5277	-35.9166	137.65	11395331	20251009001500	https://www.dailymail.co.uk/news/article-15175241/kangaroo-shark-attack-lee-berryman.html
1267556898	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS								ARM	ARMENIA	ARM								0	043	043	04	1	2.8	2	1	2	4.65465465465466	4	Spitak, , Armenia	AM	AM00	4911	40.8322	44.2673	-2325440	4	Spitak, , Armenia	AM	AM00	4911	40.8322	44.2673	-2325440	4	Spitak, , Armenia	AM	AM00	4911	40.8322	44.2673	-2325440	20251009001500	https://massispost.com/2025/10/tree-planting-ceremony-in-honor-of-rev-dr-movses-b-janbazian/
1267556899	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS								ARM	ARMENIA	ARM								0	043	043	04	1	2.8	2	1	2	4.65465465465466	1	Australia	AS	AS		-25	135	AS	4	Spitak, , Armenia	AM	AM00	4911	40.8322	44.2673	-2325440	1	Australia	AS	AS		-25	135	AS	20251009001500	https://massispost.com/2025/10/tree-planting-ceremony-in-honor-of-rev-dr-movses-b-janbazian/
1267556900	20251009	202510	2025	2025.7644	AUS	AUSTRALIA	AUS								AUSEDU	AUSTRALIA	AUS					EDU			1	020	020	02	1	3.0	2	1	2	-0.41152263374486	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
