1263188894	20240915	202409	2024	2024.6986	CHN	CHINA	CHN								MNCUSA	NVIDIA	USA					MNC			1	090	090	09	2	-2.0	10	1	10	-3.10077519379845	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250915093000	https://www.nbcnews.com/world/china/china-says-nvidia-violated-anti-monopoly-law-rcna231291
1263189028	20250915	202509	2025	2025.6986											USA	CINCINNATI	USA								0	042	042	04	1	1.9	1	1	1	1.46386093321134	0								3	New Albany, Ohio, United States	US	USOH		40.0812	-82.8088	1065106	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20250915093000	https://nkytribune.com/2025/09/our-rich-history-julia-mallot-milligan-a-successful-19th-century-inventor/
1263189029	20250915	202509	2025	2025.6986											USA	CINCINNATI	USA								0	042	042	04	1	1.9	9	1	7	1.46386093321134	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250915093000	https://nkytribune.com/2025/09/our-rich-history-julia-mallot-milligan-a-successful-19th-century-inventor/
1263189030	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	2.79805352798053	0								3	Sedalia, Missouri, United States	US	USMO	MO159	38.7045	-93.2283	729812	3	Wesley United Methodist Church, Ohio, United States	US	USOH		39.9517	-82.9682	1058729	20250915093000	http://sedaliademocrat.com/stories/community-calendar-for-sept-14-20,49570
1263189031	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-13.8211382113821	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	1	Cuba	CU	CU		22	-79.5	CU	20250915093000	https://www.afternoonvoice.com/trump-slams-biden-after-indian-origin-motel-managers-murder-in-dallas-by-undocumented-immigrant.html
1263189032	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-13.8211382113821	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250915093000	https://www.afternoonvoice.com/trump-slams-biden-after-indian-origin-motel-managers-murder-in-dallas-by-undocumented-immigrant.html
1263189033	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	1.46386093321134	0								3	New Albany, Ohio, United States	US	USOH		40.0812	-82.8088	1065106	3	New Albany, Ohio, United States	US	USOH		40.0812	-82.8088	1065106	20250915093000	https://nkytribune.com/2025/09/our-rich-history-julia-mallot-milligan-a-successful-19th-century-inventor/
1263189034	20250915	202509	2025	2025.6986											USA	CINCINNATI	USA								0	051	051	05	1	3.4	3	1	3	1.46386093321134	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	New Albany, Ohio, United States	US	USOH		40.0812	-82.8088	1065106	20250915093000	https://nkytribune.com/2025/09/our-rich-history-julia-mallot-milligan-a-successful-19th-century-inventor/
1263189035	20250915	202509	2025	2025.6986											USA	LOS ANGELES	USA								1	060	060	06	2	6.0	4	1	4	4.86111111111112	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250915093000	https://www.dailymail.co.uk/snapchat/article-15099415/Jennifer-Coolidge-sends-Emmys-audience-wild-funny-Ozempic-speech.html
1263189036	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								1	062	062	06	2	7.4	4	1	4	-7.75401069518717	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20250915093000	https://www.newsnet5.com/news/clark-county-short-term-rental-rules-challenge/
1263189037	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	6	1	4	-9.66183574879226	0								3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	20250915093000	https://www.nbcnews.com/news/us-news/jury-selection-begin-2nd-utah-rape-trial-man-accused-faking-death-flee-rcna230887
1263189038	20250915	202509	2025	2025.6986											USA	UTAH	USA								1	112	112	11	3	-2.0	5	1	5	-9.66183574879226	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250915093000	https://www.nbcnews.com/news/us-news/jury-selection-begin-2nd-utah-rape-trial-man-accused-faking-death-flee-rcna230887
1263189039	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-9.66183574879226	0								3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	20250915093000	https://www.nbcnews.com/news/us-news/jury-selection-begin-2nd-utah-rape-trial-man-accused-faking-death-flee-rcna230887
1263189040	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								0	1821	182	18	4	-9.0	4	1	4	-9.66183574879226	0								3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	3	Utah County, Utah, United States	US	USUT		40.1244	-111.626	1448038	20250915093000	https://www.nbcnews.com/news/us-news/jury-selection-begin-2nd-utah-rape-trial-man-accused-faking-death-flee-rcna230887
1263189041	20250915	202509	2025	2025.6986											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-7.26306465899026	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250915093000	https://www.foxnews.com/opinion/trumps-dc-crime-success-puts-spotlight-chicagos-deadly-war-zone
1263189042	20250915	202509	2025	2025.6986											nep	NEPALI			nep						1	036	036	03	1	4.0	10	1	10	-8.65671641791045	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250915093000	https://www.sentinelassam.com/more-news/international/nepal-gen-z-protest-death-toll-hits-72-interim-pm-karki-pledges-compensation
1263189043	20250915	202509	2025	2025.6986	AFG	AFGHANISTAN	AFG																		0	060	060	06	2	6.0	2	1	2	-3.40909090909091	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20250915093000	https://americanfreepress.net/americas-unsustainable-empire/
1263189044	20250915	202509	2025	2025.6986	AFG	AFGHANISTAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	060	060	06	2	6.0	8	1	8	-3.40909090909091	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250915093000	https://americanfreepress.net/americas-unsustainable-empire/
1263189045	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	3	1	3	10.2766798418973	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20250915093000	https://www.pulse.ng/articles/lifestyle/hana-hair-cream-launches-my-hairitage-campaign-for-world-afro-day-2025-2025091421494746991
1263189046	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								IRQ	IRAQ	IRQ								0	110	110	11	3	-2.0	4	1	4	-5.70264765784114	1	South Africa	SF	SF		-30	26	SF	1	Iraq	IZ	IZ		33	44	IZ	1	South Africa	SF	SF		-30	26	SF	20250915093000	https://www.middleeasteye.net/opinion/israeli-prisons-uk-courts-health-workers-will-not-be-silenced
1263189047	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								IRQ	IRAQ	IRQ								0	110	110	11	3	-2.0	1	1	1	-5.70264765784114	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250915093000	https://www.middleeasteye.net/opinion/israeli-prisons-uk-courts-health-workers-will-not-be-silenced
1263189048	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								IRQ	IRAQ	IRQ								0	141	141	14	3	-6.5	3	1	3	-5.70264765784114	1	South Africa	SF	SF		-30	26	SF	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250915093000	https://www.middleeasteye.net/opinion/israeli-prisons-uk-courts-health-workers-will-not-be-silenced
1263189049	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								IRQ	IRAQ	IRQ								0	141	141	14	3	-6.5	1	1	1	-5.70264765784114	1	South Africa	SF	SF		-30	26	SF	1	Iraq	IZ	IZ		33	44	IZ	1	South Africa	SF	SF		-30	26	SF	20250915093000	https://www.middleeasteye.net/opinion/israeli-prisons-uk-courts-health-workers-will-not-be-silenced
1263189050	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								IRQ	IRAQ	IRQ								0	141	141	14	3	-6.5	1	1	1	-5.70264765784114	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250915093000	https://www.middleeasteye.net/opinion/israeli-prisons-uk-courts-health-workers-will-not-be-silenced
1263189051	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								MDV	MALE	MDV								1	043	043	04	1	2.8	4	1	4	-7.28476821192053	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	20250915093000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63904
1263189052	20250915	202509	2025	2025.6986	AFR	AFRICA	AFR								MDV	MALE	MDV								1	190	190	19	4	-10.0	4	1	4	-7.28476821192053	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	20250915093000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63904
1263189053	20250915	202509	2025	2025.6986	AFRCVL	AFRICA	AFR					CVL													0	130	130	13	3	-4.4	2	1	2	-7.28476821192053	4	Mmasebudule, North-West, South Africa	SF	SF10	77347	-25.0458	26.3042	-1261131	0								4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	20250915093000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63904
1263189054	20250915	202509	2025	2025.6986	AFRCVL	AFRICA	AFR					CVL			AFR	AFRICA	AFR								0	130	130	13	3	-4.4	1	1	1	-7.28476821192053	4	Mmasebudule, North-West, South Africa	SF	SF10	77347	-25.0458	26.3042	-1261131	4	Mmasebudule, North-West, South Africa	SF	SF10	77347	-25.0458	26.3042	-1261131	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	20250915093000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63904
1263189055	20250915	202509	2025	2025.6986	AFRCVL	AFRICA	AFR					CVL			AFR	AFRICA	AFR								0	130	130	13	3	-4.4	5	1	5	-7.28476821192053	4	Mmasebudule, North-West, South Africa	SF	SF10	77347	-25.0458	26.3042	-1261131	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	4	Zeerust, North-West, South Africa	SF	SF10	77347	-25.537	26.0751	-1304585	20250915093000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63904
1263189056	20250915	202509	2025	2025.6986	AGR	FARMER						AGR													0	043	043	04	1	2.8	10	1	10	-1.21120363361091	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	0								4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189057	20250915	202509	2025	2025.6986	AGR	FARMER						AGR			CVL	NEIGHBORHOOD						CVL			1	010	010	01	1	0.0	1	1	1	-1.21120363361091	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189058	20250915	202509	2025	2025.6986	AGR	FARMER						AGR			ETH	ETHIOPIA	ETH								1	010	010	01	1	0.0	3	1	3	-1.21120363361091	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189059	20250915	202509	2025	2025.6986	AGR	FARMER						AGR			ETH	ETHIOPIA	ETH								1	010	010	01	1	0.0	3	1	3	-1.21120363361091	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	4	Hawassa, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	40838	7.05	38.4667	-604943	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189060	20250915	202509	2025	2025.6986	AGR	FARMER						AGR			IND	BHARAT	IND								1	026	026	02	1	4.0	10	1	10	1.36612021857924	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250915093000	https://orissadiary.com/two-day-national-agriculture-conference-rabi-abhiyan-2025-to-begin-in-new-delhi-tomorrow/
1263189061	20250915	202509	2025	2025.6986	ARE	DUBAI	ARE								BUS	PRODUCER						BUS			0	043	043	04	1	2.8	2	1	2	-2.07707023776988	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20250915093000	https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-weekly-september-2025-303895
1263189062	20250915	202509	2025	2025.6986	ARE	DUBAI	ARE								BUS	PRODUCER						BUS			0	043	043	04	1	2.8	8	1	8	-2.07707023776988	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250915093000	https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-weekly-september-2025-303895
1263189063	20250915	202509	2025	2025.6986	ARE	UNITED ARAB EMIRATES	ARE								GOV	GOVERNMENT						GOV			1	081	081	08	2	5.0	8	1	8	1.82291666666666	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250915093000	https://www.financialexpress.com/market/gold-pulse/indian-association-of-sharjah-urges-removal-of-gold-value-cap-for-nris-amid-soaring-prices/3978313/
1263189064	20250915	202509	2025	2025.6986	ARE	UNITED ARAB EMIRATES	ARE								PAK	PAKISTANI	PAK								1	043	043	04	1	2.8	4	1	4	0.364963503649635	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250915093000	https://pakobserver.net/uae-dirham-to-pakistan-rupee-rate-today-15-september-2025/
1263189065	20250915	202509	2025	2025.6986	ARE	UNITED ARAB EMIRATES	ARE								PAKLAB	PAKISTANI	PAK					LAB			1	043	043	04	1	2.8	6	1	6	0.364963503649635	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250915093000	https://pakobserver.net/uae-dirham-to-pakistan-rupee-rate-today-15-september-2025/
1263189066	20250915	202509	2025	2025.6986	AREGOV	ABU DHABI	ARE					GOV													0	090	090	09	2	-2.0	6	1	6	-9.86666666666663	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20250915093000	https://www.khaleejtimes.com/uae/uae-8-convicted-of-online-child-sex-exploitation-in-abu-dhabi
1263189067	20250915	202509	2025	2025.6986	AREGOV	ABU DHABI	ARE					GOV			ARE	UNITED ARAB EMIRATES	ARE								0	090	090	09	2	-2.0	4	1	4	-9.86666666666663	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250915093000	https://www.khaleejtimes.com/uae/uae-8-convicted-of-online-child-sex-exploitation-in-abu-dhabi
1263189068	20250915	202509	2025	2025.6986	ARG	ARGENTINA	ARG																		0	090	090	09	2	-2.0	5	1	5	-9.86666666666663	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250915093000	https://www.khaleejtimes.com/uae/uae-8-convicted-of-online-child-sex-exploitation-in-abu-dhabi
1263189069	20250915	202509	2025	2025.6986	ARG	ARGENTINA	ARG								OPP	OPPOSITION PARTIES						OPP			1	037	037	03	1	5.0	2	1	2	-4.76190476190476	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250915093000	https://en.mercopress.com/2025/09/15/global-media-highlight-milei-s-biggest-crisis
1263189070	20250915	202509	2025	2025.6986	ARM	ARMENIAN	ARM								ARMGOV	ARMENIA	ARM					GOV			1	010	010	01	1	0.0	10	1	10	2.8070207602386	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250915093000	https://news.am/eng/news/904459.html
1263189071	20250915	202509	2025	2025.6986	ARM	ARMENIAN	ARM								ARMGOV	ARMENIA	ARM					GOV			1	010	010	01	1	0.0	2	1	2	3.44827586206896	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250915093000	https://news.am/eng/news/904471.html
1263189072	20250915	202509	2025	2025.6986	ARMGOV	ARMENIAN	ARM					GOV			ARM	YEREVAN	ARM								1	010	010	01	1	0.0	6	1	6	3.44827586206896	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250915093000	https://news.am/eng/news/904471.html
1263189073	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS																		0	040	040	04	1	1.0	2	1	2	-4.24242424242424	4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	0								4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	20250915093000	https://www.brisbanetimes.com.au/politics/victoria/janet-suffered-for-months-waiting-for-assisted-dying-a-doctor-shortage-in-the-regions-prolonged-her-pain-20250911-p5mu6o.html
1263189074	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS																		0	060	060	06	2	6.0	5	1	3	-4.24242424242424	4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	0								4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	20250915093000	https://www.brisbanetimes.com.au/politics/victoria/janet-suffered-for-months-waiting-for-assisted-dying-a-doctor-shortage-in-the-regions-prolonged-her-pain-20250911-p5mu6o.html
1263189075	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS																		0	090	090	09	2	-2.0	4	1	4	-4.24242424242424	4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	0								4	Gippsland, Victoria, Australia	AS	AS07	5424	-38	147.5	-1575162	20250915093000	https://www.brisbanetimes.com.au/politics/victoria/janet-suffered-for-months-waiting-for-assisted-dying-a-doctor-shortage-in-the-regions-prolonged-her-pain-20250911-p5mu6o.html
1263189076	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS								IRN	TEHRAN	IRN								0	043	043	04	1	2.8	1	1	1	-2.94840294840295	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Karnal, Haryana, India	IN	IN10	17660	29.6833	76.9833	-2099852	4	Karnal, Haryana, India	IN	IN10	17660	29.6833	76.9833	-2099852	20250915093000	https://economictimes.indiatimes.com/news/india/indian-man-kidnapped-tortured-in-iran-after-being-lured-by-promise-of-australia-job/articleshow/123895039.cms
1263189077	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS								IRN	TEHRAN	IRN								0	043	043	04	1	2.8	1	1	1	-2.94840294840295	1	Australia	AS	AS		-25	135	AS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250915093000	https://economictimes.indiatimes.com/news/india/indian-man-kidnapped-tortured-in-iran-after-being-lured-by-promise-of-australia-job/articleshow/123895039.cms
1263189078	20250915	202509	2025	2025.6986	AUS	AUSTRALIA	AUS								PTY	PARTY LEADER									1	010	010	01	1	0.0	4	1	4	-5.12249443207127	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250915093000	https://www.abc.net.au/news/2025-09-15/andrew-hastie-flags-resignation-or-sacking-over-liberal-net-zero/105776432
1263189079	20250915	202509	2025	2025.6986	AUTJUD	AUSTRIA	AUT					JUD													0	120	120	12	3	-4.0	1	1	1	-4.41717791411043	4	Hollabrunn, Niederörreich, Austria	AU	AU03	5599	48.55	16.0833	-1981020	0								4	Hollabrunn, Niederörreich, Austria	AU	AU03	5599	48.55	16.0833	-1981020	20250915093000	https://www.thelocal.at/20250915/today-in-austria-a-roundup-of-the-latest-news-on-monday-196
1263189080	20250915	202509	2025	2025.6986	AUTJUD	AUSTRIA	AUT					JUD													0	120	120	12	3	-4.0	1	1	1	-4.41717791411043	5	Upper Austria, Oberörreich, Austria	AU	AU04	5635	48.25	14	-1986906	0								4	Hollabrunn, Niederörreich, Austria	AU	AU03	5599	48.55	16.0833	-1981020	20250915093000	https://www.thelocal.at/20250915/today-in-austria-a-roundup-of-the-latest-news-on-monday-196
1263189081	20250915	202509	2025	2025.6986	AZE	AZERBAIJAN	AZE																		1	017	017	01	1	0.0	10	1	10	4.68085106382979	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20250915093000	https://www.azernews.az/nation/247438.html
1263189082	20250915	202509	2025	2025.6986	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								1	030	030	03	1	4.0	2	1	2	1.63487738419618	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20250915093000	https://news.am/eng/news/904457.html
1263189083	20250915	202509	2025	2025.6986	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								1	030	030	03	1	4.0	8	1	8	1.63487738419618	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250915093000	https://news.am/eng/news/904457.html
1263189084	20250915	202509	2025	2025.6986	BGR	SOFIA	BGR																		1	0874	087	08	2	10.0	10	1	10	-6.09756097560976	0								0								0								20250915093000	https://www.hindustantimes.com/lifestyle/health/sofia-vergara-backs-out-of-emmy-awards-while-on-the-way-after-craziest-eye-allergy-scare-last-minute-101757923829036.html
1263189085	20250915	202509	2025	2025.6986	BRA	BRAZIL	BRA																		0	172	172	17	4	-5.0	2	1	2	-1.21120363361091	1	Nigeria	NI	NI		10	8	NI	0								1	United States	US	US		39.828175	-98.5795	US	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189086	20250915	202509	2025	2025.6986	BRA	BRAZIL	BRA																		0	172	172	17	4	-5.0	2	1	2	-1.21120363361091	1	United States	US	US		39.828175	-98.5795	US	0								1	Brazil	BR	BR		-10	-55	BR	20250915093000	https://capitalethiopia.com/2025/09/15/a-battle-between-progress-and-policy-how-tela-maize-faces-delays-after-official-approval/
1263189087	20250915	202509	2025	2025.6986	BRN	BRUNEI	BRN																		1	043	043	04	1	2.8	10	1	10	2.26537216828479	4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	0								4	Borneo, Brunei (general), Brunei	BX	BX00	18585	1	114	-1337259	20250915093000	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/09/15/indo-pacific-endeavour-returns-to-brunei
1263189088	20250915	202509	2025	2025.6986	BUS	COMPANY						BUS													0	010	010	01	1	0.0	3	1	3	-2.63424518743668	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250915093000	https://edition.cnn.com/2025/09/15/politics/drone-us-military-russia-ukraine
1263189089	20250915	202509	2025	2025.6986	BUS	INVESTOR						BUS													1	010	010	01	1	0.0	5	1	5	2.22222222222222	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	0								5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250915093000	https://www.dealstreetasia.com/stories/glp-china-income-fund-2-456197
1263189090	20250915	202509	2025	2025.6986	BUS	BOSS						BUS													0	010	010	01	1	0.0	10	1	10	0	4	Forcados, Delta, Nigeria	NI	NI36	22730	5.35886	5.43827	-2007258	0								4	Forcados, Delta, Nigeria	NI	NI36	22730	5.35886	5.43827	-2007258	20250915093000	https://theeagleonline.com.ng/why-we-set-up-first-of-its-kind-400m-crude-oil-terminal-in-rivers-prof-adegbulugbe/
